surface	lemma	pos	features	source
vipaji	kipaji	Noun	Number=Plural	wiktionary
vipande	kipande	Noun	Number=Plural	wiktionary
vipawa	kipawa	Noun	Number=Plural	wiktionary
vipi	vipi	Adjective		base
vipimo	kipimo	Noun	Number=Plural	wiktionary
vipofu	kipofu	Noun	Number=Plural	wiktionary
vipya	pya	Adjective	Number=Plural	unimorph
viriba	kiriba	Noun	Number=Plural	wiktionary
visafi	visafi	Unknown		base
visiwa	kisiwa	Noun	Number=Plural	wiktionary
vita	kita	Noun	Number=Plural	wiktionary
vitabu	kitabu	Noun	Number=Plural	wiktionary
vitani	kitani	Noun	Number=Plural	wiktionary
vitano	kitano	Adjective	Number=Plural	wiktionary
vitatu	vitatu	Adjective		base
vitendo	kitendo	Noun	Number=Plural	wiktionary
viti	kiti	Noun	Number=Plural	wiktionary
vitisho	kitisho	Noun	Number=Plural	wiktionary
vito	kito	Noun	Number=Plural	wiktionary
vitu	kitu	Noun	Number=Plural	wiktionary
viumbe	umba	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
viungo	kiungo	Noun	Number=Plural	wiktionary
viuno	kiuno	Noun	Number=Plural	wiktionary
vivuli	kivuli	Noun	Number=Plural	wiktionary
viwango	kiwango	Noun	Number=Plural	wiktionary
viwanja	kiwanja	Noun	Number=Plural	wiktionary
viwe	viwe	Verb		base
viwete	kiwete	Noun	Number=Plural	wiktionary
viwili	viwili	Adjective		base
vizazi	kizazi	Noun	Number=Plural	wiktionary
viziwi	kiziwi	Noun	Number=Plural	wiktionary
vizuri	zuri	Adjective	Number=Plural	unimorph
vueni	vueni	Unknown		base
vuguvugu	vuguvugu	Adjective		base
vuka	vuka	Verb		base
vumbi	vumbi	Noun		base
vumilia	vumilia	Verb		base
vumilieni	vumilieni	Unknown		base
vurugu	vurugu	Noun		base
vya	vya	Particle		base
vyahitajika	vyahitajika	Unknown		base
vyake	ake	Adjective	Number=Plural	unimorph
vyako	ako	Adjective	Number=Plural	unimorph
vyakula	chakula	Noun	Number=Plural	wiktionary
vyangu	angu	Adjective	Number=Plural	unimorph
vyao	ao	Adjective	Number=Plural	unimorph
vyatoka	vyatoka	Unknown		base
vyaumia	vyaumia	Unknown		base
vyekundu	ekundu	Adjective	Number=Plural	unimorph
vyema	ema	Adjective	Number=Plural	unimorph
vyenu	enu	Adjective	Number=Plural	unimorph
vyenye	vyenye	Unknown		base
vyenyewe	enyewe	Adjective	Number=Plural	unimorph
vyetu	etu	Adjective	Number=Plural	unimorph
vyombo	chombo	Noun	Number=Plural	wiktionary
vyote	ote	Adjective	Number=Plural	unimorph
vyovyote	vyovyote	Adjective		base
vyumba	chumba	Noun	Number=Plural	wiktionary
wa	wa	Verb		base
waabudu	waabudu	Unknown		base
waache	waache	Unknown		base
waachie	waachie	Unknown		base
waadilifu	mwadilifu	Noun	Number=Plural	wiktionary
waalike	waalike	Unknown		base
waalimu	mwalimu	Noun	Number=Plural	wiktionary
waambia	ambia	Verb	Number=Plural	unimorph
waambie	ambia	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
waamini	waamini	Unknown		base
waaminifu	mwaminifu	Noun	Number=Plural	wiktionary
waamuru	waamuru	Unknown		base
waamuzi	mwamuzi	Noun	Number=Plural	wiktionary
waandishi	mwandishi	Noun	Number=Plural	wiktionary
waangalifu	waangalifu	Unknown		base
waarabu	mwarabu	Noun	Number=Plural	wiktionary
waashi	mwashi	Noun	Number=Plural	wiktionary
waasi	mwasi	Noun	Number=Plural	wiktionary
wabadili	badili	Verb	Number=Plural	unimorph
wabadilisha	wabadilisha	Unknown		base
wabarikiwe	wabarikiwe	Unknown		base
wabatizwe	wabatizwe	Unknown		base
wabaya	baya	Adjective	Number=Plural	unimorph
wacha	mcha	Noun	Number=Singular;Mood=Imperative	wiktionary
wachache	chache	Adjective	Number=Plural	unimorph
wachafu	chafu	Adjective	Number=Plural	unimorph
wachanga	changa	Adjective	Number=Plural	unimorph
wachawi	mchawi	Noun	Number=Plural	wiktionary
wacheza	wacheza	Unknown		base
wachoyo	mchoyo	Noun	Number=Plural	wiktionary
wachukue	wachukue	Unknown		base
wachukuliwe	wachukuliwe	Unknown		base
wachungaji	mchungaji	Noun	Number=Plural	wiktionary
wadaiwa	mdaiwa	Noun	Number=Plural	wiktionary
wadanganyifu	mdanganyifu	Noun	Number=Plural	wiktionary
wadeni	mdeni	Noun	Number=Plural	wiktionary
wadhamini	mdhamini	Noun	Number=Plural	wiktionary
wadogo	dogo	Adjective	Number=Plural	unimorph
wadudu	mdudu	Noun	Number=Plural	wiktionary
waebrania	waebrania	Proper noun		base
waefeso	waefeso	Proper noun		base
waelewe	waelewe	Unknown		base
waende	enda	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
waendelee	waendelee	Unknown		base
waepuke	waepuke	Unknown		base
wafaa	faa	Verb	Number=Plural	unimorph
wafalme	mfalme	Noun	Number=Plural	wiktionary
wafananishwe	wafananishwe	Unknown		base
wafanya	mfanya	Noun	Number=Plural	wiktionary
wafanyabiashara	mfanyabiashara	Noun	Number=Plural	wiktionary
wafanyakazi	mfanyakazi	Noun	Number=Plural	wiktionary
wafanye	wafanye	Unknown		base
wafe	fa	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wafilipi	wafilipi	Proper noun		base
wafiraji	mfiraji	Noun	Number=Plural	wiktionary
wafu	mfu	Noun	Number=Plural	wiktionary
wafuasi	mfuasi	Noun	Number=Plural	wiktionary
wafuate	wafuate	Unknown		base
wafundisha	wafundisha	Unknown		base
wafundishwe	wafundishwe	Unknown		base
wafungwa	mfungwa	Noun	Number=Plural	wiktionary
wafungwe	wafungwe	Unknown		base
wafunika	wafunika	Unknown		base
wafurahi	wafurahi	Unknown		base
wagalatia	wagalatia	Proper noun		base
waganga	mganga	Noun	Number=Plural	wiktionary
wageni	mgeni	Noun	Number=Plural	wiktionary
wagiriki	mgiriki	Noun	Number=Plural	wiktionary
wagonjwa	gonjwa	Adjective	Number=Plural	unimorph
wagumu	gumu	Adjective	Number=Plural	unimorph
wahalifu	mhalifu	Noun	Number=Plural	wiktionary
waharibu	waharibu	Unknown		base
wahesabiwe	wahesabiwe	Unknown		base
waheshimiwa	heshimiwa	Adjective	Number=Plural	unimorph
waheshimu	waheshimu	Unknown		base
wahitaji	mhitaji	Noun	Number=Plural	wiktionary
wahukumu	wahukumu	Unknown		base
waimarishe	waimarishe	Unknown		base
waingie	waingie	Unknown		base
wainjilisti	mwinjilisti	Noun	Number=Plural	wiktionary
waishi	waishi	Unknown		base
waisraeli	mwisraeli	Noun	Number=Plural	wiktionary
waitwe	waitwe	Unknown		base
waja	ja	Verb	Number=Plural	unimorph
wajane	mjane	Noun	Number=Plural	wiktionary
wajasiri	wajasiri	Unknown		base
waje	ja	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wajenzi	mjenzi	Noun	Number=Plural	wiktionary
wajibu	jibu	Verb	Number=Plural	unimorph
wajinga	jinga	Adjective	Number=Plural	unimorph
wajua	wajua	Unknown		base
wajukuu	mjukuu	Noun	Number=Plural	wiktionary
wajulikane	wajulikane	Unknown		base
wajulishe	wajulishe	Unknown		base
wajumbe	mjumbe	Noun	Number=Plural	wiktionary
waka	waka	Verb		base
wakaa	mkaa	Noun	Number=Plural	wiktionary
wakaandaa	andaa	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakabaki	baki	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakabidhi	mkabidhi	Noun	Number=Plural	wiktionary
wakae	wakae	Unknown		base
wakaenda	enda	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakafa	fa	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakaidi	mkaidi	Noun	Number=Plural	wiktionary
wakaja	ja	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakajibu	jibu	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakala	wakala	Noun		base
wakalala	lala	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakaleta	leta	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakali	kali	Adjective	Number=Plural	unimorph
wakalia	wakalia	Unknown		base
wakamata	wakamata	Unknown		base
wakanunue	nunua	Verb	Person=Third;Number=Plural	unimorph
wakanywa	nywa	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakaona	ona	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakaongea	ongea	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakapenda	penda	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakapiga	piga	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wakarimu	wakarimu	Unknown		base
wakataa	wakataa	Unknown		base
wakati	wakati	Noun		base
wakawa	wakawa	Unknown		base
wake	ake	Adjective	Number=Plural	unimorph
waketi	waketi	Unknown		base
wakfu	wakfu	Noun		base
wakibaki	baki	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakienda	enda	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakiimba	imba	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakija	ja	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakijibu	jibu	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakileta	leta	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakili	wakili	Noun		base
wakimbilie	wakimbilie	Unknown		base
wakinunua	nunua	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakinywa	nywa	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakioa	oa	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakiona	ona	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakiongea	ongea	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakiota	ota	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakipiga	piga	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wakisafiri	safiri	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
wako	ako	Adjective	Number=Plural	unimorph
wakoma	mkoma	Noun	Number=Plural	wiktionary
wakorintho	wakorintho	Proper noun		base
wakosaji	mkosaji	Noun	Number=Plural	wiktionary
wakristo	mkristo	Noun	Number=Plural	wiktionary
wakubwa	kubwa	Adjective	Number=Plural	unimorph
wakulima	mkulima	Noun	Number=Plural	wiktionary
wakumbushe	wakumbushe	Unknown		base
wakusanya	wakusanya	Unknown		base
wakutane	wakutane	Unknown		base
wakuu	kuu	Adjective	Number=Plural	unimorph
wala	mla	Noun	Person=Second;Number=Singular	wiktionary
walaani	walaani	Unknown		base
walafi	mlafi	Noun	Number=Plural	wiktionary
walaghai	walaghai	Unknown		base
walakini	walakini	Noun		base
walawi	walawi	Proper noun		base
walawiti	mlawiti	Noun	Number=Plural	wiktionary
wale	le	Adjective	Number=Plural	unimorph
walegevu	walegevu	Unknown		base
walemavu	mlemavu	Noun	Number=Plural	wiktionary
walete	leta	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
waletwe	waletwe	Unknown		base
walevi	mlevi	Noun	Number=Plural	wiktionary
waliandaa	andaa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
waliandika	andika	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walibaki	baki	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walijibu	jibu	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walikufa	fa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walikuja	ja	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walikunywa	nywa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walikuwa	walikuwa	Verb		base
walikwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walikwepa	kwepa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walileta	leta	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walilia	walilia	Unknown		base
walimu	mwalimu	Noun	Number=Plural	wiktionary
walinunua	nunua	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walinzi	mlinzi	Noun	Number=Plural	wiktionary
walio	walio	Verb		base
waliona	ona	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
waliongea	ongea	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walipenda	penda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walipiga	piga	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walisafiri	safiri	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
walizaliwa	walizaliwa	Verb		base
wamekufa	fa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wamekuja	ja	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wamekwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wamelala	lala	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wameleta	leta	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wameona	ona	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wamepiga	piga	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
wamiliki	mmiliki	Noun	Number=Plural	wiktionary
wamisri	mmisri	Noun	Number=Plural	wiktionary
wamo	wamo	Verb		base
wamoja	wamoja	Unknown		base
wana	mwana	Noun	Person=Third;Number=Plural;Tense=Present	wiktionary
wanaambiwa	wanaambiwa	Unknown		base
wanaamini	wanaamini	Unknown		base
wanaangamia	wanaangamia	Unknown		base
wanaarifu	wanaarifu	Unknown		base
wanabaki	baki	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanabatizwa	wanabatizwa	Unknown		base
wanabishana	wanabishana	Unknown		base
wanachunga	wanachunga	Unknown		base
wanadaiwa	wanadaiwa	Unknown		base
wanadamu	mwanadamu	Noun	Number=Plural	wiktionary
wanadanganya	wanadanganya	Unknown		base
wanaelekea	wanaelekea	Unknown		base
wanaelewa	wanaelewa	Unknown		base
wanaenda	enda	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanaendelea	wanaendelea	Unknown		base
wanafahamika	wanafahamika	Unknown		base
wanafalsafa	mwanafalsafa	Noun	Number=Plural	wiktionary
wanafanana	wanafanana	Unknown		base
wanafanya	wanafanya	Verb		base
wanafiki	mnafiki	Noun	Number=Plural	wiktionary
wanafikiri	wanafikiri	Unknown		base
wanafikiria	wanafikiria	Unknown		base
wanafuata	wanafuata	Unknown		base
wanafundisha	wanafundisha	Unknown		base
wanafunzi	mwanafunzi	Noun	Number=Plural	wiktionary
wanagombana	wanagombana	Unknown		base
wanahesabiwa	wanahesabiwa	Unknown		base
wanahitaji	wanahitaji	Verb		base
wanahubiriwa	wanahubiriwa	Unknown		base
wanaishi	wanaishi	Unknown		base
wanaitwa	wanaitwa	Unknown		base
wanajaribu	wanajaribu	Verb		base
wanajeshi	mwanajeshi	Noun	Number=Plural	wiktionary
wanajisifu	wanajisifu	Unknown		base
wanajua	wanajua	Unknown		base
wanakalia	wanakalia	Unknown		base
wanakaribia	wanakaribia	Unknown		base
wanakiri	wanakiri	Unknown		base
wanakondoo	mwanakondoo	Noun	Number=Plural	wiktionary
wanakubaliana	wanakubaliana	Unknown		base
wanakufa	wanakufa	Unknown		base
wanakuja	wanakuja	Unknown		base
wanakula	wanakula	Verb		base
wanakunja	wanakunja	Unknown		base
wanakusanyika	wanakusanyika	Unknown		base
wanakwenda	wanakwenda	Unknown		base
wanalia	wanalia	Verb		base
wanamaji	mwanamaji	Noun	Number=Plural	wiktionary
wanamuziki	mwanamuziki	Noun	Number=Plural	wiktionary
wananchi	mwananchi	Noun	Number=Plural	wiktionary
wananena	wananena	Unknown		base
wanangu	wanangu	Noun		base
wananyonyesha	wananyonyesha	Unknown		base
wanaoana	wanaoana	Unknown		base
wanaomba	wanaomba	Verb		base
wanaomboleza	wanaomboleza	Unknown		base
wanaona	ona	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanaonekana	wanaonekana	Verb		base
wanaonesha	wanaonesha	Unknown		base
wanaongea	ongea	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanaongozwa	wanaongozwa	Unknown		base
wanapaswa	wanapaswa	Unknown		base
wanapata	wanapata	Unknown		base
wanapayuka	wanapayuka	Unknown		base
wanapenda	penda	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanapendwa	wanapendwa	Unknown		base
wanapiga	piga	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanapika	wanapika	Verb		base
wanapindua	wanapindua	Unknown		base
wanapitia	wanapitia	Unknown		base
wanapokea	wanapokea	Unknown		base
wanasababisha	wanasababisha	Unknown		base
wanasafiri	safiri	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
wanasaga	wanasaga	Unknown		base
wanasahaulika	wanasahaulika	Unknown		base
wanasali	wanasali	Unknown		base
wanasema	wanasema	Unknown		base
wanashikilia	wanashikilia	Unknown		base
wanashuhudia	wanashuhudia	Unknown		base
wanasikia	wanasikia	Unknown		base
wanasimulia	wanasimulia	Unknown		base
wanastahili	wanastahili	Unknown		base
wanatabiri	wanatabiri	Unknown		base
wanatafuta	wanatafuta	Unknown		base
wanataka	wanataka	Verb		base
wanatamani	wanatamani	Unknown		base
wanatamka	wanatamka	Unknown		base
wanatangaza	wanatangaza	Unknown		base
wanatawaliwa	wanatawaliwa	Unknown		base
wanatazama	wanatazama	Unknown		base
wanategemea	wanategemea	Unknown		base
wanatembea	wanatembea	Unknown		base
wanatenda	wanatenda	Unknown		base
wanateremka	wanateremka	Unknown		base
wanatoa	wanatoa	Unknown		base
wanatoka	wanatoka	Unknown		base
wanatumwa	wanatumwa	Unknown		base
wanatupa	wanatupa	Unknown		base
wanaua	wanaua	Unknown		base
wanauawa	wanauawa	Unknown		base
wanaume	wanaume	Noun		base
wanaumwa	wanaumwa	Unknown		base
wanavunja	wanavunja	Unknown		base
wanawake	mwanamke	Noun	Number=Plural	wiktionary
wanawali	mwanamwali	Noun	Number=Plural	wiktionary
wanawe	mwanawe	Noun	Number=Plural	wiktionary
wanaweka	wanaweka	Unknown		base
wanawekwa	wanawekwa	Unknown		base
wanaweza	wanaweza	Verb		base
wandishi	mwandishi	Noun	Number=Plural	wiktionary
wanene	wanene	Adjective		base
wangali	wangali	Unknown		base
wangapi	ngapi	Adjective	Number=Plural	unimorph
wangu	angu	Adjective	Number=Plural	unimorph
wanne	wanne	Adjective		base
wanono	wanono	Unknown		base
wanunuzi	mnunuzi	Noun	Number=Plural	wiktionary
wanyama	mnyama	Noun	Number=Plural	wiktionary
wanyamazishe	wanyamazishe	Unknown		base
wanye	wanye	Unknown		base
wanyonge	mnyonge	Noun	Number=Plural	wiktionary
wao	ao	Adjective	Number=Plural	unimorph
waoga	mwoga	Noun	Number=Plural	wiktionary
waokolewe	waokolewe	Unknown		base
waolewe	waolewe	Unknown		base
waombe	waombe	Unknown		base
waondoke	waondoke	Unknown		base
waongee	ongea	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
waongo	mwongo	Noun	Number=Plural	wiktionary
waongoza	waongoza	Unknown		base
waonya	waonya	Unknown		base
waonye	waonye	Unknown		base
waota	ota	Verb	Number=Plural	unimorph
waovu	mwovu	Noun	Number=Plural	wiktionary
wapagani	mpagani	Noun	Number=Plural	wiktionary
wapanda	wapanda	Unknown		base
wapande	wapande	Unknown		base
wapangaji	mpangaji	Noun	Number=Plural	wiktionary
wapasa	wapasa	Unknown		base
wapata	wapata	Unknown		base
wapatanishi	mpatanishi	Noun	Number=Plural	wiktionary
wapate	mpate	Noun	Number=Plural	wiktionary
wapatia	wapatia	Unknown		base
wapelelezi	mpelelezi	Noun	Number=Plural	wiktionary
wapenda	penda	Verb	Number=Plural	unimorph
wapendwa	mpendwa	Noun	Number=Plural	wiktionary
wapenzi	mpenzi	Noun	Number=Plural	wiktionary
wapi	wapi	Adverb		base
wapiga	piga	Verb	Number=Plural	unimorph
wapinga	wapinga	Unknown		base
wapo	wapo	Verb		base
wapokea	wapokea	Unknown		base
wapokeaji	mpokeaji	Noun	Number=Plural	wiktionary
wapokee	wapokee	Unknown		base
wapole	wapole	Adjective		base
wapumbavu	pumbavu	Adjective	Number=Plural	unimorph
wapunga	wapunga	Unknown		base
waraka	waraka	Noun		base
warithi	mrithi	Noun	Number=Plural	wiktionary
waroma	waroma	Proper noun		base
warudi	warudi	Unknown		base
waruhusu	waruhusu	Unknown		base
waruke	waruke	Unknown		base
warumi	mrumi	Noun	Number=Plural	wiktionary
wasafi	wasafi	Unknown		base
wasafiri	safiri	Verb	Number=Plural	unimorph
wasalimie	wasalimie	Unknown		base
wasalimu	wasalimu	Unknown		base
wasaliti	msaliti	Noun	Number=Plural	wiktionary
wasamehe	wasamehe	Unknown		base
wasema	wasema	Unknown		base
waseme	waseme	Unknown		base
wasengenyaji	msengenyaji	Noun	Number=Plural	wiktionary
washa	washa	Verb		base
washauri	mshauri	Noun	Number=Plural	wiktionary
washinda	washinda	Unknown		base
washindi	mshindi	Noun	Number=Plural	wiktionary
washirika	mshirika	Noun	Number=Plural	wiktionary
washiriki	mshiriki	Noun	Number=Plural	wiktionary
washitaki	mshitaki	Noun	Number=Plural	wiktionary
washuhudie	washuhudie	Unknown		base
washuke	washuke	Unknown		base
washukuru	washukuru	Unknown		base
wasichana	msichana	Noun	Number=Plural	wiktionary
wasikie	wasikie	Unknown		base
wasikiliza	wasikiliza	Unknown		base
wasikilize	wasikilize	Unknown		base
wasimamie	wasimamie	Unknown		base
wasimamizi	msimamizi	Noun	Number=Plural	wiktionary
wasiwasi	wasiwasi	Noun		base
wasomi	msomi	Noun	Number=Plural	wiktionary
wastahili	wastahili	Unknown		base
wasubiri	wasubiri	Unknown		base
wataalam	mtaalam	Noun	Number=Plural	wiktionary
wataalamu	mtaalamu	Noun	Number=Plural	wiktionary
watajirike	watajirike	Unknown		base
wataka	mtaka	Noun	Number=Plural	wiktionary
watakatifu	takatifu	Adjective	Number=Plural	unimorph
watakuja	ja	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
watakuwa	watakuwa	Verb		base
watakwenda	enda	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
wataleta	leta	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
watalipa	lipa	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
watangulie	watangulie	Unknown		base
watangulizi	mtangulizi	Noun	Number=Plural	wiktionary
watano	watano	Adjective		base
wataona	ona	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
wataota	ota	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
watatu	watatu	Adjective		base
watawala	mtawala	Noun	Number=Plural	wiktionary
watawaliwa	mtawaliwa	Noun	Number=Plural	wiktionary
watawanye	watawanye	Unknown		base
watawanyishe	watawanyishe	Unknown		base
watenda	watenda	Unknown		base
watende	watende	Unknown		base
watengeneza	watengeneza	Unknown		base
watesa	watesa	Unknown		base
watesaji	mtesaji	Noun	Number=Plural	wiktionary
wateua	wateua	Unknown		base
wateule	mteule	Noun	Number=Plural	wiktionary
wathesalonike	wathesalonike	Proper noun		base
watii	mtii	Noun	Number=Plural	wiktionary
watiifu	mtiifu	Adjective	Number=Plural	wiktionary
watiwe	watiwe	Unknown		base
watoka	watoka	Unknown		base
watoke	watoke	Unknown		base
watoto	mtoto	Noun	Number=Plural	wiktionary
watoza	mtoza	Noun	Number=Plural	wiktionary
watu	mtu	Noun	Number=Plural	wiktionary
watubu	watubu	Unknown		base
watukufu	mtukufu	Noun	Number=Plural	wiktionary
watulivu	mtulivu	Noun	Number=Plural	wiktionary
watumishi	mtumishi	Noun	Number=Plural	wiktionary
watumwa	mtumwa	Noun	Number=Plural	wiktionary
watunga	watunga	Unknown		base
watunza	mtunza	Noun	Number=Plural	wiktionary
watunzaji	watunzaji	Unknown		base
watunze	watunze	Unknown		base
wauaji	mwuaji	Noun	Number=Plural	wiktionary
wauawe	wauawe	Unknown		base
waudhi	waudhi	Unknown		base
waume	mume	Noun	Number=Plural	wiktionary
waumini	muumini	Noun	Number=Plural	wiktionary
wauza	wauza	Unknown		base
wauzaji	mwuzaji	Noun	Number=Plural	wiktionary
wavae	wavae	Unknown		base
wavivu	vivu	Adjective	Number=Plural	unimorph
wavu	wavu	Noun		base
wavumilivu	mvumilivu	Noun	Number=Plural	wiktionary
wavunaji	mvunaji	Noun	Number=Plural	wiktionary
wavunja	wavunja	Unknown		base
wavuvi	mvuvi	Noun	Number=Plural	wiktionary
wawakilishi	mwakilishi	Noun	Number=Plural	wiktionary
wawe	wawe	Verb		base
waweka	waweka	Unknown		base
waweke	waweke	Unknown		base
wawekwe	wawekwe	Unknown		base
wawepo	wawepo	Unknown		base
waweza	waweza	Unknown		base
waweze	waweze	Unknown		base
wawili	wawili	Adjective		base
wayahudi	myahudi	Noun	Number=Plural	wiktionary
wayunani	myunani	Noun	Number=Plural	wiktionary
wazae	wazae	Unknown		base
wazaliwa	mzaliwa	Noun	Number=Plural	wiktionary
wazame	wazame	Unknown		base
wazawa	mzawa	Noun	Number=Plural	wiktionary
wazazi	mzazi	Noun	Number=Plural	wiktionary
wazee	zee	Adjective	Number=Plural	unimorph
wazi	wazi	Adjective		base
wazike	wazike	Unknown		base
wazima	zima	Adjective	Number=Plural	unimorph
wazimu	wazimu	Noun		base
wazinzi	mzinzi	Noun	Number=Plural	wiktionary
waziwazi	waziwazi	Adverb		base
wazo	wazo	Noun		base
wazuri	zuri	Adjective	Number=Plural	unimorph
weka	weka	Verb		base
wekeni	wekeni	Unknown		base
wekewa	wekewa	Verb		base
wema	ema	Adjective	Number=Plural	unimorph
wengi	ingi	Adjective	Number=Plural	unimorph
wengine	ingine	Adjective	Number=Plural	unimorph
wenu	enu	Adjective	Number=Plural	unimorph
wenye	mwenye	Noun	Number=Plural	wiktionary
wenyeji	mwenyeji	Noun	Number=Plural	wiktionary
wenyewe	enyewe	Adjective	Number=Plural	unimorph
wenza	mwenza	Noun	Number=Plural	wiktionary
wenzake	wenzake	Noun		base
wenzako	wenzako	Noun		base
wenzangu	wenzangu	Noun		base
wenzao	mwenzao	Noun	Number=Plural	wiktionary
wenzenu	wenzenu	Noun		base
wenzetu	wenzetu	Noun		base
wenzi	mwenzi	Noun	Number=Plural	wiktionary
wepesi	epesi	Adjective	Number=Plural	unimorph
werevu	erevu	Adjective	Number=Plural	unimorph
wetu	etu	Adjective	Number=Plural	unimorph
weupe	eupe	Adjective	Number=Plural	unimorph
weusi	eusi	Adjective	Number=Plural	unimorph
wevi	mwivi	Noun	Number=Plural	wiktionary
wewe	wewe	Pronoun		base
wezi	mwizi	Noun	Number=Plural	wiktionary
wiki	wiki	Noun		base
wilaya	wilaya	Noun		base
wili	wili	Numeral		base
wimbo	wimbo	Noun		base
wingi	wingi	Noun		base
wingu	wingu	Noun		base
wino	wino	Noun		base
wito	wito	Noun		base
wivu	wivu	Noun		base
wizi	wizi	Noun		base
woga	woga	Noun		base
wokovu	wokovu	Noun		base
wote	ote	Adjective	Number=Plural	unimorph
wowote	wowote	Adjective		base
ya	ya	Particle		base
yaandike	andika	Verb	Tense=Past;Person=Third;Number=Plural	unimorph
yaani	yaani	Interjection		base
yadumu	yadumu	Unknown		base
