target	source	prob	count
işkencecilere	tormentors	1.0	1
işkencenin	smoke	1.0	1
işkenceydi	tormented	1.0	1
işledi	sinned	0.6	3
işlediklerinde	tartarus	1.0	1
işledim	sinned	0.75	3
işlediği	commits	0.3333	1
işlediğini	sinning	1.0	1
işleme	condemn	0.5	1
işlemedi	deceit	1.0	1
işlemedik	liar	1.0	1
işlemedim	defense	0.5	1
işlemek	work	1.0	1
işlemektedir	powers	1.0	2
işlememiştir	feeling	1.0	1
işlemeye	abound	1.0	1
işlemeyesiniz	counselor	1.0	1
işlemeyin	angry	0.5	1
işlemez	remains	0.6667	2
işlemiş	virgin	0.3333	2
işlemişse	committed	1.0	1
işlenen	occurred	1.0	1
işleniyorsa	crop	1.0	1
işlenmiş	prior	1.0	1
işler	works	0.5	11
işlerde	appearing	0.3333	1
işlerden	works	0.5	6
işlere	enrolled	0.3333	2
işleri	works	0.5882	10
işlerimi	affairs	0.3333	1
işlerin	acts	0.2	1
işlerinde	egyptians	1.0	1
işlerinden	rested	0.375	3
işlerine	consent	0.25	1
işlerini	works	0.7857	11
işlerinin	denounce	0.25	1
işleriniz	merciful	1.0	1
işlerinizde	alienated	1.0	1
işlerinize	looking	1.0	1
işlerinizi	evildoers	0.5	1
işleriyle	justified	0.3077	4
işlerken	restore	1.0	1
işlerle	conduct	0.2	1
işlerse	counselor	0.25	1
işlersek	willfully	1.0	1
işlesin	pleasing	1.0	1
işletin	conduct	1.0	1
işleve	function	1.0	1
işleyelim	never	1.0	1
işleyemez	commit	1.0	1
işleyen	commits	0.2222	2
işleyenler	sinned	0.6667	2
işleyenleri	reprove	0.5	1
işleyerek	perverted	0.5	1
işleyip	commendable	0.3333	1
işleyiş	individual	1.0	1
işleyişine	greatness	0.5	1
işliyor	restrains	0.3333	1
işliyordu	perfected	1.0	1
işte	behold	0.8269	43
işten	preserve	0.3333	1
işçi	laborer	0.5	2
işçiler	laborers	1.0	4
işçilerdir	deceitful	1.0	1
işçilerin	mowed	1.0	1
işçilerinden	dogs	1.0	1
işçilerle	agreed	0.5	1
işık	dawned	0.3333	1
işıklar	variation	1.0	1
işıkta	hates	1.0	1
işığın	once	1.0	1
işığınız	hid	0.3333	1
jüpiter	jupiter	1.0	2
kaba	inappropriately	1.0	1
kabaran	stream	1.0	2
kabardı	blowing	1.0	1
kabartır	lump	1.0	1
kablarına	vessels	1.0	2
kabul	receive	0.4194	52
kabule	acceptance	0.5	2
kabullendik	athens	1.0	1
kabullendiniz	plundering	1.0	1
kabullenecektir	confesses	1.0	1
kabulleneceğim	confesses	1.0	1
kabullenen	confesses	1.0	2
kabı	nard	0.5	1
kabın	sheet	1.0	1
kadar	until	0.1908	25
kadara	sold	1.0	2
kadardı	forcing	1.0	1
kadarını	yours	1.0	1
kadın	woman	0.5537	67
kadına	woman	0.4375	7
kadından	baptizer	0.2222	2
kadınla	marries	0.3	3
kadınlar	women	0.56	14
kadınlara	clement	0.1667	1
kadınlardan	devout	1.0	1
kadınlardı	joanna	1.0	1
kadınlarla	prominent	0.3333	1
kadınları	widows	0.4286	3
kadınların	women	0.6667	2
kadını	woman	0.4	8
kadının	woman	0.7097	22
kafa	raca	1.0	1
kafatası	skull	1.0	4
kafernahum	hades	1.0	2
kaftan	robe	0.75	3
kaftanlar	robes	1.0	3
kaftanlarını	robes	1.0	1
kaftanı	robe	1.0	1
kain	unlike	1.0	1
kakkında	accounting	1.0	1
kal	urged	0.4	2
kalabalık	multitude	0.6923	45
kalabalıkla	nain	0.3333	1
kalabalıklar	multitudes	0.9286	13
kalabalıklara	ground	0.25	1
kalabalıkları	multitudes	0.5	3
kalabalıktaki	touch	1.0	1
kalabalıktan	multitude	0.5556	5
kalabalıktı	withdrawn	1.0	1
kalabalığa	multitudes	0.6154	8
kalabalığı	multitude	0.6875	11
kalabalığın	multitude	0.7308	19
kalacak	desolate	0.1667	1
kalacaksınız	laugh	1.0	1
kalacaktır	lifted	0.25	1
kalacağım	progress	0.6667	2
kalacağını	shortly	1.0	1
kalamadın	sleeping	1.0	1
kalamadığını	falling	1.0	1
kalamaz	cannot	0.5	2
kalan	remains	0.1875	3
kalanda	transgresses	1.0	1
kalanlar	grabbed	0.2	1
kalanlarla	dragon	1.0	1
kalanları	bonds	1.0	1
kalanların	planks	1.0	1
kalanı	content	0.3333	1
kalayım	branch	1.0	1
kalburdan	sift	1.0	1
kaldı	stayed	0.4167	15
kaldık	philippi	0.3333	2
kaldıkları	bartholomew	1.0	1
kaldıklarında	hungry	1.0	1
kaldıklarından	injury	1.0	1
kaldıktan	spent	0.5	3
kaldılar	stayed	0.375	6
kaldım	watchings	0.3333	2
kaldır	barabbas	0.5	1
kaldırabilecekleri	conspired	1.0	1
kaldıracak	plentiful	1.0	1
kaldıracaklar	deadly	0.5	1
kaldıracaksın	raise	1.0	1
kaldıracaktır	committed	0.5	1
kaldıracağım	covenant	0.25	1
kaldıramayan	offering	1.0	1
kaldıran	takes	1.0	1
kaldırarak	doubting	0.5	1
kaldırdı	lifted	0.2727	3
kaldırdıklarında	lifting	1.0	1
kaldırdılar	baskets	0.625	5
kaldırdınız	baskets	0.6667	2
kaldırdıysa	serpent	1.0	1
kaldırdığınız	lifted	1.0	1
kaldırdığınızı	baskets	1.0	2
kaldırma	red	1.0	1
kaldırmak	ages	0.2	1
kaldırması	bulls	1.0	1
kaldırmıyorsunuz	load	1.0	1
kaldırmış	abolished	1.0	1
kaldırılacağını	phrase	1.0	1
kaldırıldı	eutychus	0.3333	1
kaldırılmalıdır	serpent	1.0	1
kaldırılması	lifted	1.0	1
kaldırılmasını	special	1.0	1
kaldırılmış	dark	1.0	1
kaldırılsın	bondage	1.0	1
kaldırılıncaya	restrains	1.0	1
kaldırılır	turns	1.0	1
kaldırılırsam	draw	1.0	1
kaldırın	lift	0.75	3
kaldırıp	lifted	0.2727	3
kaldırır	exacting	1.0	1
kaldırıyor	establish	1.0	1
kaldıysa	appointed	0.5	1
kaldığım	commandments	0.5	1
kaldığını	keeps	0.25	1
kaldığınız	inferior	1.0	1
kaleden	barracks	1.0	1
kaleleri	strongholds	1.0	1
kalemle	unwilling	1.0	1
kalenin	ordering	1.0	1
kaleye	barracks	1.0	4
kalk	arise	0.4412	15
kalkacak	fails	1.0	1
kalkacaktır	fails	0.5	1
kalkan	eleven	1.0	1
kalkanını	utility	1.0	1
kalkar	persistence	0.5	1
kalkması	rising	1.0	1
kalkmış	removed	1.0	1
kalktı	arose	0.4762	10
kalktıklarında	marriage	0.5	1
kalktılar	sect	0.6667	2
kalkın	betrays	0.5	2
kalkınmaktadır	prosperity	1.0	1
kalkıp	stood	0.28	14
kalkışmasın	avenger	1.0	1
kalkıştı	profane	1.0	1
kalkıştıklarında	egyptians	1.0	1
kalkıştılar	trying	1.0	1
kalkışırsa	guides	1.0	1
kalma	decision	0.3333	1
kalmadı	achaia	0.5	2
kalmadık	requests	1.0	1
kalmadıkça	branch	1.0	1
kalmadığından	regions	1.0	1
kalmadığını	lodging	1.0	1
kalmak	almost	0.3333	1
kalmaksızın	won	1.0	1
kalmaları	exhorted	1.0	1
kalmalı	permit	0.5	1
kalmam	hurry	0.5	1
kalmamız	entreated	1.0	1
kalmamış	equal	1.0	1
kalmamıştır	surpasses	1.0	1
kalmanızı	ignorant	0.8	4
kalmasak	faithless	1.0	1
kalması	distress	0.3333	1
kalmasın	carefully	0.5	1
kalmasına	guarded	1.0	1
kalmasından	seem	1.0	1
kalmasınlar	forced	1.0	1
kalmasını	stay	0.4286	3
kalmasının	separated	1.0	1
kalmaya	proselytes	1.0	1
kalmayacak	buildings	0.25	1
kalmayacaktır	lose	1.0	1
kalmayacağım	negligent	1.0	1
kalmayan	transgresses	1.0	1
kalmayı	athens	0.3333	1
kalmayın	deluding	0.5	1
kalmayıp	domain	1.0	1
kalmaz	doubt	0.3333	1
kalmazdı	faultless	1.0	1
kalmazlarsa	centurion	1.0	1
kalmazsa	branch	1.0	1
kalmazsanız	branch	1.0	1
kalmıyor	abounds	1.0	1
kalmış	relieve	0.25	1
kalmıştı	remained	1.0	1
kalmıştır	ages	1.0	1
kalsın	filthy	0.2222	2
kalçasının	thigh	1.0	1
kalıcı	enduring	0.25	2
kalıcıdır	abroad	0.5	1
kalıcısın	grow	1.0	1
kalın	watch	0.3684	7
kalınca	parables	0.5	1
kalıntı	remnant	1.0	1
kalıntılarını	ruins	1.0	1
kalıp	action	0.1	1
kalır	remains	0.6667	12
kalırdı	member	1.0	1
kalırdınız	meaning	1.0	1
kalırken	staying	1.0	1
kalırlarsa	childbearing	1.0	1
kalırsa	remain	0.5	2
kalırsan	severity	1.0	1
kalırsanız	remain	1.0	2
kalırsınız	remain	0.6667	2
kalırım	winter	1.0	1
kalıyor	tanner	0.3333	2
kalıyorlardı	answers	1.0	1
kalıyorsun	interpreted	1.0	1
kamaştırıcı	altered	1.0	1
kamçı	whip	1.0	1
kamçılamak	straps	1.0	1
kamçılanarak	ordering	1.0	1
kamçılattı	flogged	1.0	2
kamçılayıp	mock	1.0	1
kamış	reed	1.0	5
kamışla	bowing	1.0	1
kamışı	bruised	1.0	1
kamışın	sponge	1.0	2
kan	blood	1.0	19
kana	blood	0.3636	4
kanadı	wings	1.0	2
kanaması	discharge	0.5	2
kanatları	brood	1.0	1
kanatlarının	chariots	0.5	1
kandan	strangled	0.5	3
kandil	lamp	0.5714	4
kandildi	shining	1.0	1
kandildir	olive	1.0	1
kandile	dawns	1.0	1
kandili	measuring	1.0	1
kandilin	wholly	1.0	1
kandilini	swiftly	1.0	1
kandillerimiz	lamps	1.0	1
kandillerini	lamps	1.0	3
kandilleriniz	waist	1.0	1
kandilleriyle	vessels	1.0	1
kandillik	lamp	1.0	3
kandilliklerin	reaching	1.0	1
kandilliğe	basket	0.5	2
kandilliğin	golden	0.5	1
kandınları	binding	1.0	1
kandıran	tormented	0.5	1
kandırdı	finding	1.0	1
kandırdığını	countryside	1.0	1
kandırmak	gog	1.0	1
kandırmasın	deceive	0.6667	2
kandırmış	deceive	0.5	1
kandırmıştı	burns	1.0	1
kandırmışım	crafty	1.0	1
kandırıp	almost	0.3333	1
kandırırlar	throat	1.0	1
kandırıyor	persuades	1.0	1
kandırıyordu	deceives	1.0	1
kandırıyorlar	flattering	1.0	1
kangren	gangrene	1.0	1
kanla	testifies	0.4	2
kanları	camp	1.0	1
kanlarını	galileans	1.0	1
kanlı	dysentery	1.0	1
kanmışlardır	persuaded	1.0	1
kanı	blood	0.7	7
kanıdır	poured	1.0	2
kanım	food	1.0	1
kanımdaki	memory	1.0	1
kanımla	supper	1.0	1
kanımı	drinks	1.0	2
kanımızın	avenge	1.0	1
kanına	zachariah	0.3333	2
kanında	robes	1.0	1
kanından	zachariah	0.5	2
kanınla	sang	1.0	1
kanını	blood	0.1667	1
kanının	bulls	0.5	2
kanınız	opposed	0.5	1
kanısındayız	maintain	1.0	1
kanıtla	contribution	1.0	1
kanıtlamak	earnestness	1.0	1
kanıtlamış	prove	1.0	1
kanıtlanması	perishes	1.0	1
kanıtlanmış	proven	0.5	2
kanıtlansın	established	1.0	1
kanıtlarla	proofs	1.0	1
kanıtlayamadıkları	charges	1.0	1
kanıtlayamazlar	prove	1.0	1
kanıtlayıcı	persuasive	1.0	1
kanıtlayın	proof	1.0	1
kanıtlıyor	commends	0.5	1
kanıtıdır	frightened	0.5	1
kanıtını	powerful	1.0	1
kanıyla	blood	0.8667	13
kap	alabaster	0.4286	3
kapadokya	cappadocia	1.0	1
kapadılar	callous	0.5	1
kapakları	heavy	1.0	1
kapalı	bother	0.25	1
kapamaz	snatch	1.0	1
kapan	retribution	1.0	1
kapana	ensnare	1.0	1
kapanarak	faces	1.0	1
kapandı	fell	0.6	9
kapandılar	faces	0.6667	2
kapandım	bondservant	0.5	1
kapandıracağım	lie	1.0	1
kapandığı	famine	1.0	1
kapanmayacak	gates	1.0	1
kapanmıştı	room	1.0	1
kapansın	closed	1.0	1
kapanıp	fell	0.5833	7
kapar	snatches	1.0	2
kapatamadığı	shuts	1.0	1
kapatamayacağı	shut	1.0	1
kapatma	plague	1.0	1
kapattı	attendant	0.3333	1
kapattıktan	knock	1.0	1
kapattılar	callous	1.0	1
kapattım	vote	1.0	1
kapattığını	shuts	1.0	1
kapatıldı	dragged	1.0	1
kapatılması	overthrow	1.0	1
kapatıp	palms	1.0	1
kapatıyorsunuz	entering	1.0	1
kapayarak	inner	1.0	1
kapayıncaya	twinkling	1.0	1
kapayıp	deceive	1.0	1
kapla	lit	1.0	1
kaplar	clay	1.0	3
kaplara	containers	1.0	1
kapların	cups	0.5	1
kaplarına	vessels	1.0	1
kaplarının	sprinkled	1.0	1
kaplı	blasphemous	0.5	1
kaplıydı	wings	1.0	1
kapmaya	snatch	1.0	1
kapsasın	tranquil	1.0	1
kapsıyormuş	descendants	1.0	1
kaptana	owner	1.0	1
kaptanları	sails	1.0	1
kaptır	vessel	1.0	1
kaptırıp	gomorrah	1.0	1
kapı	door	0.4444	8
kapıda	door	0.3333	2
kapıdaki	doorkeeper	1.0	1
kapıdan	door	0.4	2
kapılan	creep	1.0	1
kapılanlar	shun	1.0	1
kapılar	locked	0.5	1
kapılarda	locked	0.5	1
kapılardadır	doors	1.0	1
kapılardan	gates	1.0	1
kapıları	gates	0.5	3
kapıların	gates	0.5	1
kapılarına	garlands	1.0	1
kapılarını	doors	0.5	1
kapılarının	roused	1.0	1
kapıldı	convenient	0.5	1
kapıldılar	terrified	0.6	3
kapılmamaları	uncertainty	1.0	1
kapılmayalım	promiscuity	1.0	1
kapılmayayım	excessively	1.0	1
kapılmayın	embracing	1.0	1
kapılıp	convert	0.1667	1
kapının	door	0.4	2
kapınızı	inner	1.0	1
kapısı	wall	1.0	1
kapısına	beautiful	0.3333	1
kapısında	untied	1.0	1
kapısındaki	roll	1.0	1
kapısından	riverside	1.0	1
kapısını	arrived	1.0	1
kapısının	beggar	0.3333	1
kapısıyım	door	1.0	1
kapıya	porch	0.5	1
kapıyı	knock	0.2941	5
kapıyım	pasture	1.0	1
kar	snow	1.0	3
kara	black	1.0	1
karada	lifted	0.5	1
karadan	arranged	0.25	1
karadaydı	evening	0.5	1
karalanmasına	slandered	1.0	1
karalayarak	slanderously	1.0	1
karanlık	darkness	0.875	14
karanlıkken	dark	1.0	1
karanlıkla	eye	0.6667	2
karanlıksa	eye	1.0	1
karanlıkta	darkness	1.0	12
karanlıktadır	blinded	0.5	1
karanlıktan	remission	0.3333	1
karanlıktınız	once	1.0	1
karanlıktır	wells	1.0	1
karanlığa	darkness	0.5	4
karanlığı	loved	1.0	1
karanlığın	darkness	0.6667	4
karar	determined	0.65	13
karara	deferred	0.5	1
kararacak	darkened	1.0	2
karardı	darkened	0.8	4
kararlaştırdılar	lodging	1.0	1
kararlı	intently	0.3333	1
kararlılıkla	steadfastly	0.8333	5
kararlılığımı	steadfastness	1.0	1
kararlılığını	steadfastness	1.0	1
kararlılığınızdan	steadfastness	1.0	1
kararlıydım	determined	1.0	1
kararmış	dark	1.0	1
kararmıştı	reading	1.0	1
kararsın	backs	1.0	1
kararsız	unsettled	0.6667	2
kararsızlık	fickleness	1.0	1
kararımızı	decision	1.0	1
kararına	decision	1.0	1
kararını	consented	1.0	1
karasızlara	distinction	1.0	1
karaya	land	0.5625	9
karayele	haven	1.0	1
karayı	bay	0.5	1
kardeş	brother	0.7619	16
kardeşe	mothers	0.4	2
kardeşi	brother	0.875	28
kardeşim	brother	0.6875	11
kardeşime	divide	1.0	1
kardeşimin	meat	0.6667	2
kardeşimiz	timothy	0.5	5
kardeşimizi	proved	1.0	1
kardeşin	brother	0.375	3
kardeşinden	hates	1.0	4
kardeşine	avenger	0.2	2
kardeşini	brother	0.875	14
kardeşinin	speck	0.2727	3
kardeşininkilerse	unlike	1.0	1
kardeşinize	defraud	1.0	1
kardeşinizi	misdeeds	1.0	1
kardeşinizin	sister	1.0	1
kardeşinle	reconciled	1.0	1
kardeşinmiş	older	1.0	2
kardeşiydi	wiped	1.0	1
kardeşiz	benefit	1.0	1
kardeşler	brothers	0.9691	94
kardeşlerden	letters	0.5	1
kardeşlere	brothers	0.2143	3
kardeşleri	brothers	0.875	21
kardeşlerim	brothers	0.6667	38
kardeşlerime	afraid	0.3333	1
kardeşlerimin	accursed	0.3333	1
kardeşlerimiz	lives	1.0	1
kardeşlerimize	greetings	0.5	1
kardeşlerimizi	accuser	1.0	1
kardeşlerin	outside	0.25	2
kardeşlerinden	tithes	1.0	1
kardeşlerine	family	1.0	1
kardeşlerini	sisters	0.5	3
kardeşlerinin	disregard	0.25	1
kardeşleriniz	raise	0.5	2
kardeşlerinizin	undergoing	1.0	1
kardeşlerinle	bondservant	1.0	2
kardeşlerle	cenchreae	0.3333	1
kardeşlik	brotherly	0.5	1
kardeşsever	brotherhood	0.5	1
kardeşseverliği	adding	1.0	1
kardeşseverliğinize	adding	1.0	1
kardeşsiniz	fought	0.5	1
kardeştir	slave	1.0	2
kare	square	1.0	1
kargalara	ravens	1.0	1
kargaşa	riot	0.2857	2
kargaşalık	disturbance	1.0	1
kargaşalıkta	beatings	1.0	1
kargaşanın	commotion	0.3333	1
kargaşayla	commotion	1.0	1
karnımdaki	leaped	1.0	1
karnında	laboring	0.5	1
karnındaki	leaped	1.0	1
karnından	impotent	0.5	1
karnındayken	womb	1.0	1
karnını	licked	0.5	1
kartala	flying	1.0	1
kartalın	eagle	1.0	2
karıları	temperate	0.5	1
karılarını	bodies	1.0	1
karılarının	won	1.0	1
karılarınız	permitted	1.0	1
karılarınızla	weaker	1.0	1
karılarınızı	wives	1.0	3
karılı	loose	0.3333	1
karımın	advanced	1.0	1
karın	foods	0.6667	2
karınla	faint	1.0	1
karınlarıdır	earthly	1.0	1
karınlarına	flattering	1.0	1
karını	foods	0.5	1
karısı	wife	1.0	20
karısına	joined	0.4	2
karısından	jesse	1.0	1
karısını	wife	0.9474	18
karısının	payment	0.3333	1
karısıyla	expedient	0.5	1
karışan	meddler	1.0	1
karışmaz	duty	1.0	1
karıştırdılar	agitating	1.0	1
karıştırdığını	galileans	1.0	1
karıştırmasın	either	1.0	1
karıştırılmış	mixed	0.5	1
karıştığı	regiment	1.0	1
karışık	mixed	0.6667	2
karışıklık	confusion	0.75	3
karışıklıkla	theater	1.0	1
karışıp	entangled	1.0	1
karşı	against	0.5242	119
karşıdır	scatters	0.5	2
karşıladı	met	0.75	6
karşıladılar	burdensome	0.5	1
karşıladığı	martha	1.0	1
karşıladığınızı	reception	1.0	1
karşılamak	market	0.5	1
karşılamaya	meet	0.6667	4
karşılamış	maintain	0.5	1
karşılandılar	reported	1.0	1
karşılarına	met	1.0	1
karşılayacaktır	supply	1.0	1
karşılayın	temptations	1.0	1
karşılayınca	mitylene	1.0	1
karşılaşacak	marries	1.0	1
karşılaşmadan	hindrance	1.0	1
karşılaşmasın	weaker	1.0	1
karşılaştım	objects	0.5	1
karşılaştırarak	measuring	1.0	1
karşılaştırmaya	measuring	1.0	1
karşılaştırılmaya	compared	1.0	1
karşılaştığı	persons	1.0	1
karşılaştığında	melchizedek	1.0	1
karşılaştığınız	imitators	1.0	1
karşılık	answered	0.5614	32
karşılıklı	encouraged	1.0	1
karşılıksız	freely	0.5	5
karşılıksızca	freely	1.0	1
karşılıyorum	injuries	1.0	1
karşılığı	answered	0.8387	26
karşılığında	birthright	0.5	1
karşılığını	repay	0.3571	5
karşımıza	divination	1.0	1
karşın	fetters	0.1538	2
karşındaki	built	1.0	1
karşınıza	pitcher	1.0	2
karşınızda	trusts	1.0	1
karşınızdaki	untie	1.0	2
karşısına	chios	1.0	1
karşısında	opposite	0.2353	4
karşısındaki	gadarenes	0.3333	1
karşıtı	antichrist	1.0	2
karşıya	gennesaret	0.5	2
karşıyayız	commotion	1.0	1
karşıydı	rowing	1.0	1
karşıymış	robber	1.0	3
karşıyım	against	0.3333	1
kasabalara	elsewhere	1.0	1
kaseye	loaded	1.0	1
kaseyi	abba	1.0	1
kaskatı	seizes	1.0	1
kasırga	stormy	1.0	1
kasırgaya	blackness	0.5	1
kasıtlı	willfully	1.0	2
kat	sixty	0.5385	7
katacaklarını	insincerely	1.0	1
katarsa	adds	1.0	1
katil	meddler	0.5	1
katildi	murderer	1.0	1
katildir	remaining	1.0	1
katili	sedition	1.0	1
katilin	murderer	1.0	2
katillere	insubordinate	1.0	1
katilleri	foretold	0.5	1
katkıda	contributing	0.5	1
katlanabilseniz	wish	1.0	1
katlanacağım	faithless	0.6667	2
katlanamadığını	tolerate	1.0	1
katlanamayan	annoyed	1.0	1
katlanarak	camp	1.0	1
katlandı	perfecter	0.5	1
katlandım	steadfastness	1.0	1
katlandıysa	vessels	1.0	1
katlandığınız	devours	0.3333	1
katlanmam	reasonable	1.0	1
katlanmanı	delay	1.0	1
katlanmanızda	enduring	1.0	1
katlanmış	contradiction	1.0	1
katlanılabilir	assuredly	1.0	1
katlanılır	tolerable	1.0	5
katlanın	continuing	0.3333	1
katlanır	hopes	1.0	1
katlanırsa	commendable	1.0	1
katlanırsanız	commendable	1.0	2
katlanıyorsunuz	gladly	0.3333	1
katlanıyorum	obtain	1.0	1
katlanıyoruz	hindrance	0.5	1
katmadılar	imparted	1.0	1
katsın	add	1.0	2
katta	furnished	0.6667	2
kattaki	dorcas	0.5	1
kattan	eutychus	1.0	1
katı	solid	0.5	2
katıksız	worships	1.0	1
katıkıdan	contribution	1.0	1
katıl	chariot	1.0	1
katılacaktır	added	1.0	1
katılan	strives	1.0	1
katılanlar	fills	1.0	1
katılaşma	conceits	1.0	1
katılaşmıştı	understood	1.0	1
katılaştı	hardened	0.6667	2
katılaştırdı	blinded	1.0	1
katılaştırmayın	harden	1.0	3
katılaştırır	hardens	1.0	1
katılaşıp	school	1.0	1
katıldı	added	1.0	2
katıldılar	affirming	0.3333	1
katıldığı	innumerable	1.0	1
katılmasının	unlawful	1.0	1
katılmaya	join	1.0	2
katılmış	participates	1.0	1
katılmıştı	theudas	1.0	1
katılın	strive	1.0	1
katılıp	dionysius	1.0	1
katılıyordu	believers	1.0	1
katılığı	hardening	1.0	1
katılığın	unrepentant	1.0	1
katılığından	hardness	1.0	3
katına	bartholomew	1.0	1
katında	adornment	0.3333	1
katını	mix	0.5	2
katıyordu	praising	1.0	1
kaval	flute	0.5	3
kavga	covet	0.5	1
kavgacı	contentious	1.0	1
kavgadan	quarrelsome	1.0	1
kavgalar	fightings	1.0	2
kavgalardan	genealogies	1.0	1
kavgalarına	consent	1.0	1
kavradığımı	perceive	1.0	1
kavramayacaksınız	perceive	1.0	1
kavruldular	scorched	1.0	3
kavurucu	heat	0.5	1
kavuşacaklar	obtain	1.0	1
kavuşacaktır	decay	1.0	1
kavuşacağımı	guest	1.0	1
kavuşamadan	embraced	1.0	1
kavuşma	granted	1.0	1
kavuşmak	obtaining	0.3333	1
kavuşmamıştınız	past	1.0	1
kavuşmanız	obtaining	1.0	1
kavuşmayacak	mothers	0.5	1
kavuşsunlar	obtain	1.0	2
kavuştuk	access	1.0	1
kavuştular	subdued	1.0	1
kavuştunuz	past	0.6667	2
kavuşturacaktır	flaming	1.0	1
kavuşturdu	caused	0.5	1
kavuşturmak	admonishing	1.0	1
kavuştururken	author	1.0	1
kavuştuğu	fattened	1.0	1
kavuştuğumu	press	1.0	1
kavuşulan	righteousness	1.0	1
kavuşulur	distinction	1.0	1
kavuşur	distinction	1.0	1
kavşaklarında	intersections	1.0	1
kaya	rock	0.875	7
kayadan	drank	1.0	1
kayafa	caiaphas	1.0	3
kayalar	quaked	1.0	1
kayalara	hide	1.0	1
kayalık	rocky	1.0	4
kayalıklara	wished	1.0	1
kayanın	prevail	1.0	1
kayası	offense	1.0	2
kayaya	cloth	1.0	3
kaybedecek	lose	0.5	1
kaybeden	loses	1.0	1
kaybeder	gains	1.0	1
kaybederse	forfeit	0.3333	1
kaybetmedim	lost	1.0	1
kaybetmemek	hastening	1.0	1
kaybetmemeye	lose	1.0	1
kaybetmeyecektir	cold	1.0	1
kaybetmeyeyim	lose	1.0	1
kaybetmiştik	shone	1.0	1
kaybettiğim	drachma	1.0	1
kaybettiğinde	lost	0.5	1
kaybolan	neighbors	1.0	1
kaybolanlar	working	1.0	1
kaybolanları	working	1.0	1
kaybolanı	lost	1.0	2
kayboldu	island	0.5	1
kaybolmasın	lost	1.0	1
kaybolmuş	lost	1.0	2
kaybolmuştu	celebrate	1.0	2
kaybolup	pursuits	0.5	1
kaybolur	pursuits	1.0	1
kaybı	loss	1.0	1
kaydı	decree	1.0	1
kaygı	anxiously	0.5	1
kaygılandırmayız	worry	1.0	1
kaygılanmakla	cubit	0.5	1
kaygılanmayın	anxious	1.0	8
kaygılanın	anxious	1.0	1
kaygılanıp	martha	1.0	1
kaygılanır	difference	1.0	1
kaygılanıyorsunuz	anxious	0.5	1
kaygılardan	concerned	1.0	1
kaygıları	choke	1.0	2
kaygılarınızı	worries	1.0	1
kaygılarıyla	carousing	0.5	1
kaygının	presses	1.0	1
kaymaktaşından	alabaster	1.0	3
kaynak	springing	0.5	1
kaynaklanan	goal	1.0	1
kaynana	divided	1.0	1
kaynanası	fever	1.0	1
kaynanasına	divided	1.0	1
kaynanasının	fever	0.5	1
kaynağı	completely	0.25	1
kayınbabası	annas	1.0	1
kayınvalidesi	afflicted	1.0	1
kayıp	excellency	0.3333	1
kayıpları	loss	1.0	1
kayırmacılık	threatening	1.0	1
kayırmadan	partial	0.5	1
kayırmadığını	honest	1.0	2
kayıt	enroll	0.6667	2
kazanacaksınız	win	1.0	1
kazanalım	trade	1.0	1
kazanarak	gates	1.0	1
kazanasınız	prize	1.0	1
kazanayım	gain	0.75	3
kazancı	beor	0.5	1
kazancımın	twice	1.0	1
kazancına	collections	1.0	1
kazandı	minas	0.3333	2
kazandıkları	conducting	1.0	1
kazandılar	approval	1.0	1
kazandım	addition	1.0	2
kazandıracak	perishes	1.0	1
kazandıran	victory	1.0	1
kazandırır	credit	1.0	3
kazanmak	gain	0.25	1
kazanmaya	conquering	1.0	1
kazanmış	fault	1.0	1
kazansınlar	gaining	1.0	1
kazanç	dishonest	0.375	3
kazançtır	contentment	0.5	1
kazanılan	righteousness	1.0	1
kazanılsınlar	won	1.0	1
kazanıp	gains	0.6667	2
kazanırlar	gain	1.0	1
kazanırsın	terror	1.0	1
kazası	rods	1.0	1
kazdı	dug	1.0	3
kazmaya	position	1.0	1
kazınmış	engraved	1.0	1
kazıp	founded	1.0	1
kazıyıp	fertilize	1.0	1
kaç	loaves	0.3684	7
kaçabilmek	watchful	1.0	1
kaçacak	flee	1.0	1
kaçacaksınız	vipers	1.0	1
kaçacaktır	resist	1.0	1
kaçamadılarsa	warns	1.0	1
kaçamayacağımız	warns	1.0	1
kaçar	flees	1.0	2
kaçarlar	stranger	1.0	1
kaçmadı	notice	1.0	1
kaçmanız	vipers	1.0	2
kaçmasın	swim	1.0	1
kaçmaya	pretending	1.0	1
kaçsın	daniel	0.3333	1
kaçtı	fled	1.0	5
kaçtılar	fled	0.8	4
kaçtım	window	1.0	1
kaçtığı	roused	1.0	1
kaçın	flee	0.3333	1
kaçınmanız	abstain	1.0	1
kaçınmanızı	pilgrims	1.0	1
kaçınılmaz	fierceness	1.0	1
kaçınılmazdır	inasmuch	1.0	1
kaçının	charitable	0.3333	1
kaçınıyorum	refrain	1.0	1
kaçıp	escape	0.25	2
kaçırdılar	edge	1.0	1
kaçış	common	1.0	1
kaçışınız	flight	1.0	2
keder	sorrow	0.6667	4
kederden	grief	1.0	1
kedere	excessive	1.0	1
kederi	regret	1.0	1
kederin	grieved	1.0	1
kederiniz	lament	0.5	1
kederle	nearly	0.3333	1
