surface	lemma	pos	features	source
menyatakannya	nyata	Adjective	Definiteness=Definite	unimorph
menyatukan	menyatu	Verb		clitic
menyatukannya	menyatu	Verb		clitic
menyayangi	sayang	Noun		unimorph
menyayangkan	sayang	Noun		unimorph
menyebabkan	sebab	Noun		unimorph
menyebar	sebar	Verb		unimorph
menyebarkan	sebar	Verb		unimorph
menyeberang	seberang	Noun		unimorph
menyeberangi	seberang	Noun		unimorph
menyebut	sebut	Verb		unimorph
menyebutkan	sebut	Verb		unimorph
menyediakan	sedia	Verb		unimorph
menyedihkan	sedih	Adjective		unimorph
menyegel	segel	Proper noun		unimorph
menyegelnya	segel	Proper noun	Definiteness=Definite	unimorph
menyeka	eka	Proper noun		clitic
menyela	sela	Verb		unimorph
menyelamatkan	selamat	Adjective		unimorph
menyelamatkanku	menyelamatkan	Verb		clitic
menyelamatkanmu	menyelamatkan	Verb		clitic
menyelamatkannya	selamat	Adjective	Definiteness=Definite	unimorph
menyelesaikan	selesai	Verb		unimorph
menyelesaikannya	selesai	Verb	Definiteness=Definite	unimorph
menyelidiki	selidik	Verb		unimorph
menyelidikinya	selidik	Verb	Definiteness=Definite	unimorph
menyelimuti	selimut	Verb		unimorph
menyelinap	selinap	Verb		unimorph
menyemangati	semangat	Noun		unimorph
menyembah	sembah	Verb		unimorph
menyembahku	menyembah	Verb		clitic
menyembahnya	sembah	Verb	Definiteness=Definite	unimorph
menyembelih	sembelih	Verb		unimorph
menyembuhkan	sembuh	Verb		unimorph
menyembuhkanmu	menyembuhkan	Verb		clitic
menyembuhkannya	sembuh	Verb	Definiteness=Definite	unimorph
menyembunyikan	sembunyi	Verb		unimorph
menyembunyikannya	sembunyi	Verb	Definiteness=Definite	unimorph
menyemburkan	sembur	Verb		unimorph
menyempurnakan	sempurna	Noun		unimorph
menyenangkan	senang	Adjective		unimorph
menyendiri	sendiri	Determiner		unimorph
menyengat	sengat	Verb		unimorph
menyentuh	sentuh	Verb		unimorph
menyentuhnya	sentuh	Verb	Definiteness=Definite	unimorph
menyerah	nyerah	Verb		clitic
menyerahkan	serah	Verb		unimorph
menyerahkanmu	menyerahkan	Verb		clitic
menyerahkannya	serah	Verb	Definiteness=Definite	unimorph
menyerahlah	menyerah	Verb		clitic
menyeramkan	seram	Adjective		unimorph
menyerang	serang	Verb		unimorph
menyerangmu	menyerang	Verb		clitic
menyeret	seret	Verb		unimorph
menyeretnya	seret	Verb	Definiteness=Definite	unimorph
menyerukan	seru	Verb		unimorph
menyerupai	serupa	Adjective		unimorph
menyesal	sesal	Verb		unimorph
menyesali	sesal	Verb		unimorph
menyesalinya	sesal	Verb	Definiteness=Definite	unimorph
menyesallah	sesal	Verb		unimorph
menyesalnya	menyesal	Verb		clitic
menyesatkan	sesat	Adjective		unimorph
menyewa	sewa	Noun		unimorph
menyewakan	sewa	Noun		unimorph
menyewakannya	sewa	Noun	Definiteness=Definite	unimorph
menyewanya	sewa	Noun	Definiteness=Definite	unimorph
menyiapkan	siap	Verb		unimorph
menyibukkan	sibuk	Adjective		unimorph
menyiksa	siksa	Proper noun		unimorph
menyiksanya	siksa	Proper noun	Definiteness=Definite	unimorph
menyimpan	simpan	Verb		unimorph
menyimpang	simpang	Proper noun		unimorph
menyimpannya	simpan	Verb	Definiteness=Definite	unimorph
menyimpulkan	simpul	Noun		unimorph
menyinari	sinar	Noun		unimorph
menyinarinya	sinar	Noun	Definiteness=Definite	unimorph
menyinggung	singgung	Verb		unimorph
menyingkapkan	singkap	Verb		unimorph
menyingkir	singkir	Verb		unimorph
menyingkirkan	singkir	Verb		unimorph
menyingsing	singsing	Verb		unimorph
menyiram	siram	Verb		unimorph
menyirami	siram	Verb		unimorph
menyiramnya	siram	Verb	Definiteness=Definite	unimorph
menyisihkan	sisih	Verb		unimorph
menyombongkan	sombong	Noun		unimorph
menyuap	suap	Verb		unimorph
menyuarakan	suara	Noun		unimorph
menyucikan	suci	Adjective		unimorph
menyukai	suka	Verb		unimorph
menyulitkan	sulit	Adjective		unimorph
menyurati	surat	Noun		unimorph
menyuruh	suruh	Verb		unimorph
menyuruhmu	menyuruh	Verb		clitic
menyuruhnya	suruh	Verb	Definiteness=Definite	unimorph
menyusahkan	susah	Adjective		unimorph
menyusui	susu	Noun		unimorph
menyusul	susul	Verb		unimorph
menyusup	susup	Verb		unimorph
menyusuri	susur	Verb		unimorph
menyusut	susut	Verb		unimorph
meragukannya	ragu	Adjective	Definiteness=Definite	unimorph
merah	merah	Adjective		base
merahasiakan	rahasia	Noun		unimorph
meraih	raih	Verb		unimorph
meramalkan	ramal	Verb		unimorph
merampas	rampas	Verb		unimorph
merampok	rampok	Verb		unimorph
merangkai	rangkai	Verb		unimorph
merantai	rantai	Noun		unimorph
merantainya	merantai	Verb		clitic
merantau	rantau	Noun		clitic
merasa	rasa	Noun		unimorph
merasakan	rasa	Noun		unimorph
meratap	ratap	Verb		unimorph
meratapi	ratap	Verb		unimorph
merawat	rawat	Verb		unimorph
merawatnya	rawat	Verb	Definiteness=Definite	unimorph
merayakan	raya	Proper noun		unimorph
merayakannya	raya	Proper noun	Definiteness=Definite	unimorph
merayu	rayu	Verb		unimorph
merdeka	merdeka	Proper noun		base
mereda	reda	Verb		unimorph
merek	merek	Noun		base
mereka	reka	Verb		clitic
merekalah	mereka	Pronoun		clitic
merekapun	mereka	Pronoun		clitic
merelakan	rela	Adverb		unimorph
meremehkan	remeh	Verb		unimorph
merencanakan	rencana	Noun		unimorph
merendahkan	rendah	Adjective		unimorph
merendahkanmu	merendahkan	Verb		clitic
merendam	rendam	Verb		unimorph
merenungkan	renung	Verb		unimorph
merenungkannya	renung	Verb	Definiteness=Definite	unimorph
merepotkan	repot	Verb		unimorph
merespon	respon	Noun		clitic
meributkan	ribut	Noun		unimorph
merindukan	rindu	Verb		unimorph
meringankan	ringan	Adjective		unimorph
meringkas	ringkas	Adjective		unimorph
merobek	robek	Verb		unimorph
merobeknya	robek	Verb	Definiteness=Definite	unimorph
merpati	merpati	Noun		base
mertua	mertua	Noun		base
mertuanya	mertua	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
merujuk	rujuk	Verb		unimorph
merundingkan	runding	Verb		unimorph
meruntuhkan	runtuh	Verb		unimorph
merupakan	merupakan	Verb		base
merusak	rusak	Adjective		unimorph
merusaknya	rusak	Adjective	Definiteness=Definite	unimorph
mesias	mesias	Noun		base
mesir	sir	Proper noun		clitic
meski	ski	Noun		clitic
meskipun	meski	Subordinating connective		clitic
mesopotamia	mesopotamia	Proper noun		base
meter	ter	Verb		clitic
meterai	meterai	Noun		base
meterainya	meterai	Noun		clitic
metode	metode	Noun		base
meungu	ungu	Noun		clitic
mewah	mewah	Adjective		base
mewahnya	mewah	Adjective	Number=Singular;Definiteness=Definite	unimorph
mewajibkan	wajib	Auxiliary verb		unimorph
mewakili	wakil	Proper noun		unimorph
mewarisi	waris	Noun		unimorph
meyakinkan	yakin	Adjective		unimorph
mezbah	mezbah	Unknown		base
mi	mi	Proper noun		base
midian	midi	Proper noun		clitic
mikael	mikael	Proper noun		base
miletus	miletus	Proper noun		alignment
milik	milik	Noun		base
miliki	milik	Noun		clitic
milikku	milik	Noun	Person=First	unimorph
milikmu	milik	Noun	Person=Second	unimorph
miliknya	milik	Noun	Definiteness=Definite	unimorph
militer	militer	Noun		base
mimpi	mimpi	Noun		base
mimpinya	mimpi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
mina	mina	Noun		base
minggu	minggu	Noun		base
mint	mint	Noun		base
minta	minta	Verb		base
mintalah	minta	Verb		clitic
minum	minum	Verb		base
minuman	minum	Verb	Number=Singular;Gender=Neuter	unimorph
minumlah	minum	Verb		clitic
minyak	minyak	Noun		base
mira	mira	Proper noun		base
mirip	mirip	Adjective		base
misi	misi	Noun		base
misia	misia	Proper noun		alignment
misinya	misi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
miskin	miskin	Adjective		base
miskinnya	miskin	Adjective	Number=Singular;Definiteness=Definite	unimorph
misteri	misteri	Noun		base
mitos	mitos	Noun		base
modis	modis	Adjective		base
mohon	mohon	Verb		base
momenmu	momen	Noun		clitic
moral	moral	Noun		base
moralmu	moral	Noun		clitic
motif	motif	Proper noun		base
motivasi	motivasi	Noun		base
moyang	moyang	Noun		base
moyangmu	moyang	Noun	Number=Singular;Gender=Neuter	unimorph
muatan	muat	Verb	Number=Singular;Gender=Neuter	unimorph
muatannya	muat	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
muda	muda	Adjective		base
mudah	mudah	Adjective		base
mudahnya	mudah	Adjective	Number=Singular;Definiteness=Definite	unimorph
mujizat	mujizat	Unknown		base
muka	muka	Noun		base
mukamu	muka	Noun	Number=Singular;Gender=Neuter	unimorph
mukanya	muka	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
mukjizat	mukjizat	Noun		base
mukmin	mukmin	Noun		base
mulai	memulai	Verb	Mood=Imperative	wiktionary
mulailah	mulai	Verb		clitic
mulanya	mula	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
mulia	mulia	Adjective		base
muliakan	mulia	Adjective		unimorph
mulut	mulut	Noun		base
mulutku	mulut	Noun		clitic
mulutmu	mulut	Noun	Number=Singular;Gender=Neuter	unimorph
mulutnya	mulut	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
munafik	munafik	Noun		base
munafiknya	munafik	Noun		clitic
muncul	muncul	Verb		base
muncullah	muncul	Verb		clitic
mundur	mundur	Verb		base
mundurlah	mundur	Verb		clitic
mungkin	mungkin	Auxiliary verb		base
mungkinkah	mungkin	Auxiliary verb		clitic
muntahannya	muntah	Verb		clitic
mur	mur	Verb		base
murah	murah	Adjective		base
murahan	murah	Adjective	Number=Singular;Gender=Neuter	unimorph
muram	muram	Noun		base
muri	mur	Verb		unimorph
murid	murid	Noun		base
muridnya	murid	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
murka	murka	Verb		base
murni	murni	Proper noun		base
murnikan	murni	Proper noun		clitic
murtad	murtad	Adjective		base
musa	musa	Proper noun		base
musik	musik	Noun		base
musim	musim	Noun		base
musimnya	musim	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
musuh	musuh	Noun		base
musuhmu	musuh	Noun	Number=Singular;Gender=Neuter	unimorph
musuhnya	musuh	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
mutiara	mutiara	Proper noun		base
mutiaramu	mutiara	Proper noun		clitic
mutilasi	mutilasi	Noun		base
mutlak	mutlak	Adjective		base
nabi	nab	Proper noun		clitic
nabiah	nabiah	Noun		base
nabinya	nabi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
nada	nada	Noun		base
nafas	nafas	Verb		base
nafkah	naf	Noun		clitic
nafsu	nafsu	Noun		base
nafsumu	nafsu	Noun		clitic
nafsunya	nafsu	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
naftali	naftali	Proper noun		alignment
naga	naga	Noun		base
nagai	naga	Noun		clitic
nahason	nahason	Proper noun		alignment
naik	naik	Verb		base
naiklah	naik	Verb		clitic
najis	najis	Noun		base
nak	nak	Noun		base
nama	nama	Noun		base
namaku	nama	Noun	Number=Singular;Gender=Neuter	unimorph
namamu	nama	Noun	Number=Singular;Gender=Neuter	unimorph
namanya	nama	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
nampan	nampan	Proper noun		alignment
namun	namun	Coordinating connective		base
nanti	nanti	Noun		base
nantikan	nanti	Noun		unimorph
nantinya	nanti	Noun		clitic
napas	napas	Verb		base
narwastu	narwastu	Noun		base
nasehat	nasehat	Verb		base
nasib	nasib	Noun		base
nasihat	nasihat	Noun		base
nasihatilah	nasihatilah	Proper noun		alignment
nasihatkan	nasihat	Noun		clitic
nasihatku	nasihat	Noun	Number=Singular;Gender=Neuter	unimorph
natan	natan	Proper noun		base
nazaret	nazaret	Proper noun		alignment
negara	negara	Noun		base
negaraku	negara	Noun	Number=Singular;Gender=Neuter	unimorph
negeri	negeri	Noun		base
negerimu	negeri	Noun	Number=Singular;Gender=Neuter	unimorph
negerinya	negeri	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
nelayan	nelayan	Noun		base
nenek	nenek	Noun		base
ngengat	ngengat	Proper noun		alignment
ngeri	ngeri	Adjective		base
niat	niat	Noun		base
niger	niger	Proper noun		base
nikah	nikah	Noun		base
nikahi	nikah	Noun		clitic
nikmati	nikmat	Adjective		clitic
nikodemus	nikodemus	Proper noun		alignment
nikolaus	nikolaus	Proper noun		alignment
nilai	nila	Adjective		clitic
nilainya	nilai	Noun	Definiteness=Definite	unimorph
niniwe	niniwe	Proper noun		base
noda	noda	Noun		base
nomor	nomor	Noun		base
non	non	Adjective		base
nubuat	nubuat	Verb		base
nubuatan	nubuat	Verb	Number=Singular;Gender=Neuter	unimorph
nubuatkan	nubuat	Verb		clitic
nuh	nuh	Proper noun		base
nurani	nurani	Noun		base
nuraniku	nurani	Noun		clitic
nuranimu	nurani	Noun		clitic
nuraninya	nurani	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
nutrisi	nutrisi	Noun		base
nya	nya	Pronoun		base
nyala	nyala	Verb		base
nyaman	nyaman	Adjective		base
nyamuk	nyamuk	Noun		base
nyaris	nyaris	Adverb		base
nyata	nyata	Adjective		base
nyatakan	nyata	Adjective		unimorph
nyatanya	nyata	Adjective	Number=Singular;Definiteness=Definite	unimorph
nyawa	nyawa	Noun		base
nyawanya	nyawa	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
obat	obat	Noun		base
obor	obor	Proper noun		base
obrolan	obrol	Verb		clitic
obsesi	obsesi	Noun		base
oh	oh	Interjection		base
olahraga	olahraga	Noun		base
olahragawan	olahraga	Noun	Number=Singular;Gender=Masculine	unimorph
oleh	oleh	Adposition		base
olehnya	oleh	Adposition		clitic
ombak	ombak	Unknown		base
omega	omega	Proper noun		base
omong	omong	Noun		base
ongkos	ongkos	Noun		base
orang	orang	Noun		base
orangnya	orang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
orangpun	orang	Noun		clitic
orangtua	orangtua	Noun		base
orangtuanya	orangtua	Noun		clitic
otaknya	otak	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
otomatis	otomatis	Adjective		base
otoritas	otoritas	Noun		base
otoritasnya	otoritas	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
otot	otot	Noun		base
pada	pada	Adposition		base
padahal	padahal	Adverb		base
padaku	pada	Adposition		clitic
padam	padam	Verb		base
padamkan	padam	Verb		clitic
padamu	pada	Adposition		clitic
padang	padang	Noun		base
padangan	padang	Noun	Number=Singular;Gender=Neuter	unimorph
padanya	pada	Adposition		clitic
padat	padat	Adjective		base
pafos	pafos	Proper noun		alignment
pagar	pagar	Noun		base
pagi	pagi	Noun		base
paginya	pagi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pahala	pahala	Noun		base
paham	paham	Verb		base
pahami	paham	Verb		clitic
pahamilah	pahami	Verb		clitic
pahit	pahit	Noun		base
pajak	pajak	Noun		base
pak	pak	Proper noun		base
pakai	pakai	Verb		base
pakaian	pakai	Verb	Number=Singular;Gender=Neuter	unimorph
pakaianmu	pakaian	Noun		clitic
pakaiannya	pakai	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pakaikan	pakai	Verb		clitic
pakailah	pakai	Verb		clitic
paksa	paksa	Verb		base
paksaan	paksa	Verb	Number=Singular;Gender=Neuter	unimorph
paksakan	paksa	Verb		unimorph
paku	paku	Proper noun		base
palem	palem	Noun		base
paling	paling	Adverb		base
palsu	palsu	Adjective		base
palungan	palung	Noun	Number=Singular;Gender=Neuter	unimorph
pamfilia	pamfilia	Proper noun		alignment
panah	panah	Verb		base
panas	panas	Adjective		base
pancaran	pancar	Verb	Number=Singular;Gender=Neuter	unimorph
pancing	pancing	Noun		base
pandai	panda	Noun		clitic
pandang	pandang	Verb		base
pandangan	pandang	Verb	Number=Singular;Gender=Neuter	unimorph
pandangannya	pandang	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
panen	panen	Noun		base
panenku	panen	Noun		clitic
panenlah	panen	Noun		clitic
panennya	panen	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pangeran	pangeran	Noun		base
panggil	panggil	Verb		base
panggilan	panggil	Verb	Number=Singular;Gender=Neuter	unimorph
panggilanmu	panggil	Verb	Number=Singular;Gender=Neuter;Person=Second	unimorph
panggillah	panggil	Verb		clitic
pangkal	pangkal	Proper noun		base
panjang	panjang	Adjective		base
panjangnya	panjang	Adjective	Number=Singular;Definiteness=Definite	unimorph
pantai	pantai	Noun		base
pantas	pantas	Adjective		base
papan	pap	Proper noun		clitic
para	para	Determiner		base
parah	parah	Adjective		base
parangnya	parang	Noun		clitic
parfum	parfum	Noun		base
pasangan	pasang	Noun	Number=Singular;Gender=Neuter	unimorph
pasangannya	pasang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pasar	pasar	Noun		base
pasir	pasir	Noun		base
paskah	pas	Adjective		clitic
pasti	pasti	Adjective		base
pastikan	pasti	Adjective		unimorph
pastilah	pasti	Adjective		clitic
pastinya	pasti	Adjective		clitic
pasukan	pasu	Noun		clitic
pasukannya	pasukan	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
patah	patah	Proper noun		base
patuh	patuh	Verb		base
patuhi	patuh	Verb		clitic
patung	patung	Noun		base
patungnya	patung	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
patut	patut	Adjective		base
paul	paul	Proper noun		base
paulus	paulus	Proper noun		base
payah	payah	Adjective		base
pecah	pecah	Verb		base
pedagang	dagang	Verb		clitic
pedagangmu	pedagang	Noun		clitic
pedang	dang	Proper noun		clitic
pedangan	pedang	Noun	Number=Singular;Gender=Neuter	unimorph
pedangmu	pedang	Noun		clitic
pedangnya	pedang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pedesaan	pedesaan	Noun		base
peduli	duli	Noun		clitic
pedulikan	peduli	Verb		unimorph
pegang	memegang	Verb	Mood=Imperative	wiktionary
pegunungan	pegunungan	Noun		base
pejabat	jabat	Verb		clitic
pekarangan	karangan	Noun		clitic
pekat	pekat	Adjective		base
pekerja	kerja	Verb		clitic
pekerjaan	pekerja	Noun	Number=Singular;Gender=Neuter	unimorph
pekerjaanku	pekerjaan	Noun		clitic
pekerjaanmu	pekerja	Noun	Number=Singular;Gender=Neuter	unimorph
pekerjaannya	pekerja	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pekerjakan	pekerja	Noun		unimorph
pekerjanya	pekerja	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pelabuhan	labuh	Verb	Number=Singular;Gender=Neuter	unimorph
pelaburan	pelabur	Noun		clitic
pelacur	lacur	Verb	Number=Singular;Gender=Neuter	unimorph
pelajaran	pelajar	Noun	Number=Singular;Gender=Neuter	unimorph
pelajari	pelajar	Noun		clitic
pelaku	laku	Noun	Number=Singular;Gender=Neuter	unimorph
pelakunya	laku	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pelan	pel	Noun		clitic
pelanggar	langgar	Verb	Number=Singular;Gender=Neuter	unimorph
pelanggaran	langgar	Verb	Number=Singular;Gender=Neuter	unimorph
pelangi	pelangi	Noun		base
pelari	lari	Verb	Number=Singular;Gender=Neuter	unimorph
pelaut	laut	Noun	Number=Singular;Gender=Neuter	unimorph
pelayan	layan	Verb	Number=Singular;Gender=Neuter	unimorph
pelayanan	layan	Verb	Number=Singular;Gender=Neuter	unimorph
pelayanannya	layan	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pelayanku	pelayan	Noun		clitic
pelayanmu	pelayan	Noun		clitic
pelayannya	layan	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pelayaran	layar	Noun	Number=Singular;Gender=Neuter	unimorph
peliharaan	pelihara	Verb	Number=Singular;Gender=Neuter	unimorph
peliharalah	pelihara	Verb		unimorph
pelindung	lindung	Verb	Number=Singular;Gender=Neuter	unimorph
pelita	pelita	Proper noun		base
pelitanya	pelita	Proper noun		clitic
peluang	luang	Adjective		clitic
peluk	peluk	Verb		base
pemabuk	mabuk	Verb	Number=Singular;Gender=Neuter	unimorph
pemahaman	paham	Verb	Number=Singular;Gender=Neuter	unimorph
pemahamanku	pemahaman	Noun		clitic
pemain	main	Verb	Number=Singular;Gender=Neuter	unimorph
pemakan	pakan	Noun	Number=Singular;Gender=Neuter	unimorph
pemalu	malu	Noun	Number=Singular;Gender=Neuter	unimorph
pemandangan	pandang	Verb	Number=Singular;Gender=Neuter	unimorph
pemandu	pandu	Proper noun	Number=Singular;Gender=Neuter	unimorph
pembaca	baca	Verb	Number=Singular;Gender=Neuter	unimorph
pembacaan	baca	Verb	Number=Singular;Gender=Neuter	unimorph
pembagi	bagi	Adposition	Number=Singular;Gender=Neuter	unimorph
pembagian	bagi	Adposition	Number=Singular;Gender=Neuter	unimorph
pembaharuan	baharu	Verb	Number=Singular;Gender=Neuter	unimorph
pembalasan	balas	Noun	Number=Singular;Gender=Neuter	unimorph
pembangun	bangun	Proper noun	Number=Singular;Gender=Neuter	unimorph
pembangunan	bangun	Proper noun	Number=Singular;Gender=Neuter	unimorph
pembangunnya	bangun	Proper noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pembantaian	bantai	Noun	Number=Singular;Gender=Neuter	unimorph
pembantu	bantu	Noun	Number=Singular;Gender=Neuter	unimorph
pembantuku	pembantu	Noun		clitic
pembantunya	bantu	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
pembaptis	baptis	Noun		clitic
pembawa	bawa	Noun	Number=Singular;Gender=Neuter	unimorph
pembebas	bebas	Adjective	Number=Singular;Gender=Neuter	unimorph
pembebasan	bebas	Adjective	Number=Singular;Gender=Neuter	unimorph
pembelaan	bela	Noun	Number=Singular;Gender=Neuter	unimorph
pembelaannya	bela	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
