target	source	prob	count
kértük	things	1.0	1
kértünk	end	1.0	1
kérve	begging	0.2857	2
kérésünket	exhortation	1.0	1
kérünk	we	0.4	8
késedelem	delay	1.0	2
késedelmes	slow	1.0	2
késedelmesnek	count	1.0	1
késett	delayed	1.0	1
késik	slow	0.3333	1
késlekedik	delayed	1.0	1
késlekedsz	wait	1.0	1
késnék	wait	1.0	1
kész	ready	0.5556	5
készek	ready	0.5	3
készen	ready	0.6667	10
készség	readiness	1.0	1
készségesekké	complete	0.5	1
készségesen	liberally	1.0	1
készségeteket	readiness	1.0	1
készséggel	readiness	1.0	1
készségével	news	1.0	1
készítek	prepare	1.0	1
készítesz	call	0.5	1
készített	made	0.3333	4
készítette	these	1.0	1
készítettek	but	0.5	1
készítettél	prepared	1.0	1
készítmény	formed	1.0	1
készíts	prepare	0.6667	2
készítsek	prepare	1.0	1
készítsenek	prepare	1.0	1
készítsetek	prepare	1.0	1
készítsék	arrange	1.0	1
készítsétek	make	0.4545	5
készíttetett	wrote	1.0	1
készítésekor	few	1.0	1
készítőnek	formed	1.0	1
készül	prepare	1.0	1
készüljön	prepared	1.0	1
készült	come	0.25	1
később	afterward	0.5	2
későre	late	0.75	3
két	two	1.0	87
kételkedett	through	1.0	1
kételkedik	doubts	0.5	2
kételkedtek	doubt	0.5	1
kételkedtél	doubt	1.0	1
kételkedve	doubting	1.0	1
kételkedés	doubting	1.0	2
kételkedő	partiality	1.0	1
kételkedőkön	distinction	1.0	1
kétesztendős	bethlehem	1.0	1
kétezren	two	1.0	1
kétfelé	difference	1.0	1
kétszer	twice	0.8	4
kétszeresen	double	1.0	2
kétszerte	twice	1.0	1
kétszáz	hundred	0.5	5
kétszázhetvenhatan	souls	1.0	1
kétszínűek	addicted	0.5	1
kétség	kingdom	0.5	1
kétségbe	despair	0.5	1
kétségben	despaired	1.0	1
kétségeskedünk	perplexed	1.0	1
kétségkívül	kingdom	1.0	1
kétélű	sword	0.6667	2
kévébe	bundles	1.0	1
kéz	hands	0.375	3
kézben	hands	1.0	1
kézen	led	0.5	2
kézenfogva	little	0.5	1
kéziratokat	parchments	1.0	1
kéznek	hand	1.0	1
kézrátétele	hands	1.0	2
kézrátételekről	hands	1.0	1
kézrátételem	hands	1.0	1
kézrátételt	lay	1.0	1
kézzel	hands	1.0	13
kézírása	paul	1.0	1
kézírást	ordinances	1.0	1
kígyó	serpent	0.8	4
kígyóhoz	serpents	1.0	1
kígyók	serpents	1.0	2
kígyókat	take	1.0	1
kígyóknak	offspring	1.0	3
kígyókon	serpents	0.5	1
kígyóktól	serpents	1.0	1
kígyót	serpent	0.5	3
kímélet	sharply	1.0	1
kíméletes	spare	1.0	1
kíméleteseknek	gentle	1.0	1
kímélték	love	1.0	1
kímélve	spare	1.0	1
kínjaik	pains	1.0	1
kínjukban	pain	1.0	1
kínjától	away	1.0	2
kínlódásuk	the	1.0	1
kínnal	much	0.5	1
kínok	eyes	1.0	1
kínokat	tormented	1.0	1
kínokban	give	0.25	1
kínozni	tormented	1.0	1
kínozz	adjure	1.0	1
kínozzák	torment	0.5	1
kínpadra	were	1.0	1
kínpróbát	sawn	1.0	1
kínra	anguish	1.0	1
kínzása	scorpion	1.0	1
kínzásuk	torment	1.0	1
kínált	offered	1.0	1
kínálták	offering	1.0	1
kísérjetek	journey	1.0	2
kísért	tempted	0.6667	2
kísértek	brought	1.0	1
kísérteni	able	0.3333	1
kísértet	ghost	1.0	1
kísértetek	test	1.0	2
kísértetnek	walking	1.0	1
kísértette	tempted	1.0	2
kísértették	man	0.3333	1
kísérthető	evil	1.0	1
kísértitek	tempt	1.0	1
kísértsd	tempt	0.5	1
kísértse	testing	1.0	1
kísértsen	tempt	1.0	1
kísértsék	testing	1.0	2
kísértsük	test	1.0	1
kísértve	tested	1.0	1
kísértés	common	0.3333	1
kísértésbe	temptation	0.4167	5
kísértésben	endures	1.0	1
kísértéseimben	trials	1.0	1
kísértések	trials	1.0	1
kísértésekbe	temptations	1.0	1
kísértésekből	temptation	1.0	1
kísértést	completed	0.3333	1
kísértő	tempter	0.6667	2
kísérői	company	1.0	1
kíván	after	0.25	2
kívánd	covet	1.0	2
kívánjuk	desire	1.0	1
kívánjunk	lust	1.0	1
kívánják	stewards	1.0	1
kívánjátok	earnestly	1.0	1
kívánlak	long	1.0	1
kívánnak	asked	1.0	1
kívánnám	could	0.25	1
kívánnának	desire	1.0	1
kívánok	desire	1.0	1
kívánom	seek	1.0	1
kívánság	lust	0.6	3
kívánsága	lust	0.6667	2
kívánságai	lusts	0.75	3
kívánságaiban	flesh	1.0	1
kívánságaik	lusts	1.0	3
kívánságainak	lusts	1.0	1
kívánságait	desires	1.0	1
kívánságaitokat	requests	1.0	1
kívánságaitokhoz	former	1.0	1
kívánságaitokra	motives	1.0	1
kívánságaival	lusts	1.0	1
kívánságba	lusts	1.0	1
kívánsággal	at	1.0	1
kívánságok	lusts	1.0	2
kívánságokat	lusts	1.0	2
kívánságokban	lusts	1.0	1
kívánságokból	members	1.0	1
kívánságokra	its	1.0	1
kívánságoktól	lusts	1.0	1
kívánságot	coveting	0.5	1
kívánságra	lusts	1.0	1
kívánságról	known	1.0	1
kívánságtól	led	1.0	1
kívánságát	lust	1.0	1
kívánt	been	0.5	1
kívánta	desired	0.6667	2
kívántak	sought	1.0	1
kívántam	silver	1.0	1
kívántok	you	0.75	3
kívánták	lusted	1.0	1
kívántátok	asked	1.0	1
kívánunk	we	1.0	2
kívánva	from	1.0	2
kívül	outside	0.6538	17
kívüle	none	1.0	1
kívülre	bearing	0.3333	1
kívülről	outwardly	0.5	2
kívülállókkal	toward	1.0	2
kívülállóknak	moreover	1.0	1
kóré	perished	1.0	1
kóstol	taste	1.0	1
kóstolja	few	1.0	1
kóstolnak	taste	0.5	1
kószba	cos	1.0	1
kószámé	cosam	1.0	1
kölcsön	lend	0.75	3
kölcsönt	lend	1.0	1
kölcsönös	matter	1.0	1
kölcsönösen	each	0.3333	1
költs	pay	1.0	1
költségeket	cost	1.0	1
költötte	physicians	1.0	1
költözzenek	her	1.0	1
költözött	alien	0.5	1
költőitek	own	0.5	1
köményt	cumin	1.0	1
könnyebb	easier	0.5	6
könnyeivel	she	0.6667	2
könnyekre	jesus	1.0	1
könnyelműen	fickleness	0.5	1
könnyet	tear	1.0	2
könnyhullatás	tears	1.0	2
könnyhullatásodról	longing	1.0	1
könnyhullatással	tears	1.0	4
könnyű	light	1.0	2
köntös	tunic	1.0	1
köntöse	coats	1.0	1
köntöseik	fringes	1.0	1
köntöst	garment	1.0	1
köntösét	guarding	1.0	1
köntösökben	robes	1.0	2
köntösömre	my	1.0	1
köntösüket	off	0.5	1
könyv	words	0.5556	5
könyvben	book	1.0	3
könyve	book	1.0	1
könyvecske	book	0.5	1
könyvecskét	book	0.6	3
könyveiket	arts	1.0	1
könyvek	counted	1.0	1
könyvekbe	books	1.0	1
könyveket	books	0.6667	2
könyvemet	book	1.0	1
könyvet	book	0.9167	11
könyvtekercsben	book	1.0	1
könyvébe	book	1.0	4
könyvében	book	0.7778	7
könyvéből	and	1.0	2
könyvét	handed	1.0	1
könyök	cubits	1.0	1
könyöknyire	cubits	1.0	1
könyörgés	prayer	0.5	1
könyörgésben	steadfastly	1.0	1
könyörgése	effective	1.0	1
könyörgésed	wife	1.0	1
könyörgéseid	prayers	1.0	1
könyörgéseimben	petitions	0.5	1
könyörgéseket	prayers	1.0	1
könyörgésekkel	prayers	1.0	1
könyörgésemben	request	1.0	1
könyörgésetek	prayers	1.0	1
könyörgésetekben	petition	0.3333	1
könyörgésre	prayer	1.0	1
könyörgéssel	prayer	0.4	2
könyörgéséhez	saints	1.0	1
könyörgésén	prayer	1.0	1
könyörgésével	saints	1.0	1
könyörgök	pray	0.6	3
könyörgött	prayed	0.5	4
könyörög	prayers	0.5	1
könyörögjetek	pray	1.0	1
könyörögjön	ask	0.5	1
könyörögtek	prayed	1.0	2
könyörögtem	begged	1.0	1
könyörögtél	begged	1.0	1
könyörögve	requesting	0.5	1
könyörögvén	you	1.0	1
könyörögök	pray	1.0	1
könyörül	hardens	1.0	1
könyörületes	compassion	0.6667	2
könyörületességnek	compassion	1.0	1
könyörületességre	moved	1.0	3
könyörülj	mercy	0.3548	11
könyörüljetek	compassion	0.5	1
könyörülnöd	mercy	1.0	1
könyörült	mercy	0.4	2
könyörültem	mercy	1.0	1
könyörülök	mercy	0.6667	2
könyörülő	mercy	0.6667	2
köpdösni	spit	1.0	1
köpenyemet	bring	0.5	1
köpve	spat	1.0	2
köpött	spat	1.0	1
körbejárta	parts	0.3333	1
körbejárták	region	1.0	1
körlülmetélkedésed	circumcision	1.0	1
környező	surrounding	1.0	3
környékben	region	0.5	1
környéken	surrounding	0.5	2
környéket	region	1.0	1
környékén	surrounding	0.6667	2
környékére	philippi	1.0	1
környékétől	around	1.0	1
köréje	him	0.5	1
köröskörül	around	0.75	3
körül	around	0.5455	12
körülbelül	andrew	1.0	1
körüljárta	went	1.0	1
körülkötötte	towel	1.0	1
körülmetéletlen	uncircumcised	0.5714	4
körülmetéletlennek	uncircumcision	1.0	1
körülmetéletlenség	uncircumcision	0.8	4
körülmetéletlensége	uncircumcision	1.0	1
körülmetéletlenséggé	uncircumcision	1.0	1
körülmetéletlenségében	which	0.6667	2
körülmetéletlenül	been	0.5	1
körülmetélhető	circumcision	1.0	1
körülmetélitek	circumcise	1.0	1
körülmetéljék	name	1.0	1
körülmetélkedik	circumcision	0.5	1
körülmetélkedjetek	circumcised	1.0	1
körülmetélkednek	circumcision	1.0	1
körülmetélkedtek	circumcision	1.0	1
körülmetélkedés	circumcision	0.8889	8
körülmetélkedésből	those	1.0	1
körülmetélkedésnek	circumcision	1.0	2
körülmetélkedésre	circumcised	1.0	2
körülmetélkedést	circumcision	1.0	1
körülmetélni	circumcise	1.0	1
körülmetélt	circumcision	1.0	2
körülmetélte	circumcised	1.0	2
körülmetéltek	circumcision	1.0	1
körülmetélteknek	circumcision	1.0	1
körülmetélten	circumcised	1.0	1
körülmetéltettem	circumcised	1.0	1
körülmetéltség	nothing	1.0	1
körülmetéltségnek	circumcision	1.0	1
körülmetélés	circumcision	1.0	3
körülmetélése	whose	1.0	1
körülmetéléssel	putting	1.0	1
körülmetélést	circumcision	1.0	1
körülmetélésé	circumcised	1.0	1
körülmetélésében	circumcision	1.0	1
körülnézett	around	0.3333	1
körültekintettek	looking	1.0	1
körültekintve	around	0.5	1
körülvesznek	hem	1.0	1
körülvette	around	0.4	2
körülvették	around	0.6667	2
körülálló	standing	1.0	1
körülötte	around	0.6667	4
körülötted	enemies	1.0	1
körülöttetek	labor	1.0	1
körülöttük	around	0.6667	2
körülöttünk	us	1.0	1
körülövezve	chest	0.5	1
körülülték	courtyard	1.0	1
kösd	muzzle	0.6667	2
kössenek	let	0.5	1
kössétek	bind	1.0	1
köszönetet	thanks	1.0	1
köszönt	greets	0.625	5
köszöntenek	greet	1.0	9
köszönteni	salute	1.0	1
köszönti	participates	0.5	1
köszöntitek	friends	1.0	1
köszöntlek	greet	1.0	1
köszöntsd	greet	1.0	2
köszöntsetek	greet	1.0	3
köszöntsék	greeted	1.0	1
köszöntsétek	greet	0.9545	21
köszöntés	greeting	0.4	2
köszöntésed	greeting	1.0	1
köszöntéseket	greetings	1.0	1
köszöntést	greeting	1.0	1
köszöntését	greeting	1.0	1
köszöntötte	greeted	1.0	4
köszöntöttük	greeted	1.0	1
kötekedő	greedy	0.5	1
kötele	perfection	0.5	1
köteleit	ropes	0.6667	2
kötelek	knit	1.0	1
köteles	debtor	0.5	1
kötelesek	ought	1.0	1
kötelességed	appropriate	1.0	1
kötelességét	owed	1.0	1
kötelességünk	duty	1.0	1
kötelez	toward	0.5	1
kötelezi	obligated	1.0	2
kötelezték	curse	1.0	2
kötelezzétek	entangled	1.0	1
kötelezők	reformation	1.0	1
kötelékből	bondage	1.0	1
kötelékeit	driven	1.0	1
kötelékekkel	wrappings	1.0	1
köti	long	1.0	1
kötnek	around	1.0	3
köttetett	law	1.0	1
kötve	bound	0.6667	4
kötélből	whip	1.0	1
kötényeket	body	1.0	1
kötést	confirmed	1.0	1
kötök	make	0.75	3
kötötte	husband	1.0	1
kötöttem	made	1.0	1
kötötték	dedicated	1.0	1
kötöttünk	landed	1.0	1
kötözgették	mending	1.0	2
kötözik	bind	1.0	1
kötöznek	grievous	1.0	1
kötözzék	bound	1.0	1
kötözzétek	bind	1.0	1
kötődik	idol	1.0	1
kövecskére	stone	1.0	1
kövecskét	stone	1.0	1
kövek	stones	1.0	4
kövekbe	stones	1.0	1
kövekből	raise	1.0	1
köveket	took	0.6667	2
kövekkel	stones	1.0	2
köves	rocky	1.0	4
kövess	follow	0.9167	11
kövesse	pursue	1.0	1
kövessen	follow	1.0	4
kövessetek	after	0.5	2
kövessétek	follow	0.6667	4
követ	stone	0.5357	15
követei	apostles	0.5	1
követeket	messengers	1.0	2
követel	seeks	1.0	1
követelnek	abstain	0.5	1
követelt	show	1.0	1
követelték	asking	0.5	1
követemet	messenger	1.0	3
követetek	epaphroditus	1.0	1
követett	committed	0.3333	1
követi	following	0.5	1
követik	follow	0.4286	3
következendő	come	1.0	2
következendőben	that	1.0	1
következendők	come	1.0	2
következett	canaan	0.5	1
következik	then	0.2222	2
következnek	come	1.0	1
következtében	laid	1.0	1
következő	next	0.5	4
következőktől	followed	1.0	1
követlek	follow	0.6	3
követnek	follow	0.75	3
követnetek	imitate	1.0	1
követni	follow	1.0	1
követségben	behalf	1.0	1
követséget	an	0.6	3
követte	followed	0.9062	29
követted	followed	1.0	1
követtek	murder	1.0	1
követtetek	followed	1.0	1
követték	followed	0.7391	17
követtél	followed	1.0	1
követtünk	followed	1.0	3
követve	follow	0.25	1
követő	followed	0.5	2
követői	imitators	1.0	3
követőim	imitators	1.0	3
követőinkké	became	1.0	1
követőknek	most	1.0	1
kövezni	stoned	1.0	1
köveztek	stone	1.0	1
kövezzék	women	1.0	1
kövezünk	stone	1.0	1
kövébe	stone	1.0	1
kövét	stone	1.0	1
kövévé	stone	1.0	1
kövön	another	0.5714	4
közbejönnek	entering	1.0	1
közbejött	came	1.0	1
közben	as	0.75	3
közbenjáró	mediator	0.6	3
közbenjárója	mediator	0.5	1
közbenjárójához	new	1.0	1
közbevetett	middle	1.0	1
köze	does	0.3333	2
közel	near	0.5946	22
közelebb	came	0.3333	1
közeledett	near	0.4444	4
közeledik	approaching	0.3333	1
közeledjetek	draw	1.0	1
közeledni	draw	1.0	1
közeledtek	came	0.4286	3
közeledtünk	close	1.0	1
közeledünk	near	0.6667	2
közelgő	flee	1.0	1
közeli	distress	0.5	1
közelébe	near	1.0	1
közelében	along	1.0	1
közelít	near	1.0	1
közepette	affliction	1.0	1
közepén	middle	0.6667	6
közepére	areopagus	1.0	1
közismert	had	1.0	1
közismertek	if	1.0	1
közt	among	1.0	3
köztetek	among	0.5714	12
köztiszteletben	themselves	1.0	1
köztük	them	1.0	4
köztünk	between	0.5	1
közvetítésével	ordained	1.0	1
közé	among	0.7857	11
közéjük	and	0.5	2
közénk	counted	0.5	1
középen	middle	0.625	5
középre	middle	0.75	6
közétek	even	0.3333	2
közöd	that	0.6667	2
közölje	share	1.0	1
közölni	well	1.0	1
közölt	toward	1.0	1
közöm	do	0.5	2
közönséges	unholy	0.2857	2
közönségest	common	1.0	1
közös	common	0.75	3
közösség	with	1.0	1
közösségben	fellowship	0.6667	2
közössége	greet	1.0	1
közösségetek	fellowship	1.0	2
közösségre	fellowship	1.0	1
közösségük	fellowship	1.0	1
közösségünk	fellowship	1.0	3
között	among	0.4955	55
közöttetek	among	0.6327	31
közöttük	them	0.3871	12
közöttünk	us	0.6667	6
közül	of	0.6364	77
közületek	you	0.8611	31
közülük	them	0.8158	31
közülünk	us	0.5556	5
közünk	ah	0.25	1
kúmi	cumi	1.0	1
kút	smoke	0.5	1
kútba	fell	1.0	1
kútból	pit	1.0	1
kútjának	pit	1.0	1
kútját	abyss	1.0	1
küld	envoy	0.5	1
küldd	send	0.75	3
küldelek	send	1.0	3
küldenek	one	0.5	1
küldetett	sent	1.0	3
küldettek	sent	1.0	4
küldettem	sent	0.6667	2
küldetésem	sent	1.0	1
küldhetem	send	1.0	1
küldi	greetings	1.0	2
küldik	greetings	1.0	1
küldj	send	1.0	4
küldje	send	1.0	1
küldjön	out	0.5	2
küldte	sent	0.8182	9
küldtek	sent	1.0	9
küldtelek	sent	1.0	1
küldtem	sent	0.8889	8
küldtetek	again	0.5	1
küldték	sent	0.5	2
küldtél	sent	1.0	6
küldök	send	1.0	3
küldött	sent	1.0	36
küldöttek	sent	1.0	3
küldöttem	very	1.0	1
külsejük	outside	1.0	1
külső	outer	0.4286	3
külsőképpen	outward	0.5	1
külsőleg	sanctify	1.0	1
külsőséges	adorning	1.0	1
külön	privately	0.3333	2
különb	better	0.4	2
különbbé	what	1.0	1
különbek	better	0.3333	1
különben	else	0.3125	5
különbnek	better	0.3333	1
különbség	kinds	0.4286	3
különbséget	between	0.5	1
különbségtételre	discern	1.0	1
különbözik	different	0.5	1
különbözteti	observe	1.0	2
különböző	various	0.6667	2
különféle	various	0.8571	6
különösen	especially	0.6667	2
különösképpen	especially	1.0	1
kürtöltess	sound	1.0	1
küszködésben	watchings	1.0	1
küszöbön	of	1.0	1
küzd	rules	1.0	1
küzdelmet	sufferings	1.0	1
küzdök	striving	1.0	1
küzdött	body	1.0	1
küzdötök	striving	1.0	1
küzdünk	reproach	0.5	1
kő	stone	0.75	9
kőbe	stone	1.0	2
kőfal	construction	1.0	1
kőfala	wall	1.0	1
kőfalai	encircled	1.0	1
kőfalon	wall	1.0	2
kőfalának	adorned	1.0	1
kőfalát	cubits	0.3333	1
kőhajításnyira	throw	1.0	1
kőhöz	stone	1.0	2
kőnek	stone	1.0	1
kőre	stone	1.0	2
kőszikla	follow	0.5	1
kősziklába	cut	0.5	1
kősziklából	rock	1.0	1
kősziklák	rocks	1.0	1
kőszikláknak	rocks	1.0	1
kősziklán	rock	1.0	1
kősziklára	rock	1.0	4
kőtáblákra	stone	1.0	1
kőveder	water	1.0	1
kővel	stones	1.0	1
lakik	dwells	0.3125	5
lakjanak	be	0.5	1
lakjatok	warmed	1.0	1
lakjon	himself	0.5	1
lakjék	rest	1.0	1
lakmároznak	feast	0.5	1
lakmározott	luxury	1.0	1
laknak	dwell	0.8571	6
lakodalmasokat	bridegroom	1.0	1
lakodalomba	wedding	1.0	1
lakol	dwell	1.0	1
lakolni	pay	1.0	1
lakom	walk	1.0	1
lakomákon	feasts	1.0	3
lakomát	make	0.5	1
lakosa	dwell	1.0	1
lakosai	dwell	0.5	2
lakosainak	because	0.5	2
lakosait	dwell	1.0	3
lakott	lived	0.8333	5
lakozik	deity	1.0	1
lakozott	lived	1.0	1
lakoztok	them	1.0	1
lakozzék	dwell	1.0	3
lakozó	dwells	1.0	2
laksz	hour	1.0	1
laktak	lived	0.75	3
laktathatná	could	0.5	1
laktok	let	0.5	1
lakunk	home	0.6	3
lakva	dwelling	1.0	1
lakása	lived	1.0	1
lakásuknak	boundaries	1.0	1
lakó	lived	0.3636	4
lakóföld	world	1.0	1
lakóhely	homes	1.0	1
lakóhelye	habitation	1.0	1
lakóhelyévé	prison	1.0	1
lakóhelyüket	dwelling	1.0	1
lakói	dwell	1.0	1
lamá	lima	1.0	1
langyos	hot	1.0	1
lankadunk	give	0.5	1
laodiceai	angel	1.0	1
laodiceaiak	read	1.0	1
laodiceába	laodicea	1.0	1
laodiceában	laodicea	1.0	3
lassan	sailed	0.5	1
latinul	latin	1.0	1
latorra	against	0.5	2
latrok	robbers	0.6667	2
latrokért	murderers	1.0	1
latrot	robbers	1.0	1
le	down	0.6875	44
learatod	reap	1.0	1
learatom	reaping	1.0	1
learatta	reaped	1.0	1
learató	laborers	1.0	1
lebbeus	lebbaeus	1.0	1
lebocsátották	took	0.5	2
lebontatom	down	1.0	1
leborotváltatja	shaved	1.0	1
leborul	fall	1.0	1
leboruljanak	worship	1.0	1
leborulnak	worship	1.0	1
leborult	fell	0.4545	5
leborultak	worshiped	0.6	3
leborultam	fell	0.6667	2
leborulva	down	1.0	3
leborítva	cloth	1.0	1
lebukni	from	0.5	1
lecsendesítette	quieted	1.0	1
lecsendesítették	stopped	1.0	1
lecsüggesztett	hands	1.0	1
ledobta	sprang	1.0	1
leereszteni	bow	1.0	1
leeresztették	lowered	0.5	1
leeresztve	corners	0.6667	2
leesett	fell	1.0	3
leestek	fell	1.0	1
leestem	fell	1.0	1
leestünk	fallen	1.0	1
leesve	fell	1.0	1
lefegyverezte	stripped	1.0	1
lefejeztettem	beheaded	1.0	1
lefelé	down	1.0	1
lefutott	ran	1.0	1
legalább	just	0.3333	1
legelt	feeding	1.0	1
legeltesd	feed	1.0	2
legeltessétek	flock	0.5	1
legeltet	feeds	0.25	1
legelteti	shepherds	1.0	1
legeltetni	feed	0.3333	1
legeltetésére	god	1.0	1
legelészett	feeding	0.6667	2
legelőt	pasture	1.0	1
legerőtlenebbnek	seem	1.0	1
legeslegkisebbnek	least	0.5	1
legfeljebb	unless	1.0	2
legfontosabb	the	1.0	1
legfőbb	best	0.5	2
legfőképpen	chiefly	1.0	1
leginkább	especially	1.0	1
legjobban	well	1.0	1
legkisebb	least	0.8889	8
legkisebbek	least	1.0	1
legnagyobb	fully	0.3333	1
legnehezebbek	matters	0.5	1
legszebb	best	1.0	1
legszigorúbb	strictest	1.0	1
legtöbb	mighty	1.0	1
legtöbben	remain	1.0	1
legutoljára	last	0.6667	2
legyek	christian	0.2	1
legyen	be	0.4938	80
legyenek	be	0.7368	28
legyetek	be	0.7237	55
legyünk	be	0.1818	2
legyőzetnek	entangled	0.5	1
legyőzi	overcomes	0.6	3
legyőzte	abolished	0.5	1
legyőztem	overcome	1.0	1
legyőzték	overcame	1.0	1
legyőztétek	overcome	1.0	1
legyőzze	overcome	1.0	1
legyőzött	overcomes	1.0	1
lehajolva	down	0.375	3
lehajtania	his	1.0	2
lehajtva	bowed	1.0	1
lehanyatlott	almost	1.0	1
leheletet	breath	1.0	1
leheletével	breath	1.0	1
lehelt	breathed	1.0	1
lehessen	become	1.0	1
lehessünk	workers	1.0	1
lehet	be	0.4706	8
lehetetlen	impossible	0.6667	8
lehetetlenné	excluded	1.0	1
lehetett	might	1.0	2
lehetne	all	1.0	1
lehetnek	can	0.5	1
lehetnék	against	1.0	1
lehetsz	can	0.5	1
lehetséges	possible	1.0	10
lehettek	partake	1.0	1
lehettetek	service	1.0	1
lehozza	down	1.0	1
lehull	taken	1.0	1
lehullanak	fall	0.5	1
lehullatja	dropping	1.0	1
lehullottak	fell	1.0	1
lehulltak	bonds	0.5	1
lehulló	yes	1.0	1
leigáz	brings	1.0	1
lejtőjéhez	olives	1.0	1
lejönni	descending	1.0	1
lejött	came	1.0	1
lejöttek	down	1.0	1
leköpdösték	him	1.0	1
lekötötték	tied	1.0	1
leleplezi	counsels	1.0	1
leli	put	1.0	1
lelke	spirit	0.8421	32
lelked	soul	1.0	1
lelkedből	soul	0.4286	3
lelkeddel	spirit	1.0	1
lelkedet	soul	1.0	2
lelkednek	prospers	1.0	1
lelkei	forces	0.5	1
lelkek	spirits	1.0	11
lelkeken	spirits	1.0	1
lelkeket	souls	0.5	2
lelkekhez	spirits	1.0	1
lelkeknek	spirits	1.0	2
lelkekre	spirits	1.0	1
lelkektől	spirits	1.0	3
lelkem	soul	0.4706	8
lelkemet	spirit	0.8571	6
lelkesedjék	puffed	1.0	1
lelket	spirit	0.55	11
lelketek	your	1.0	2
lelketekben	grow	0.3333	1
lelketeket	souls	0.375	3
lelketekkel	spirit	0.6667	2
lelketeknek	souls	1.0	1
lelketekre	souls	1.0	1
lelketekért	souls	1.0	1
lelki	spiritual	0.88	22
lelkiek	spiritual	1.0	1
lelkieket	spiritual	1.0	2
lelkieknek	spiritual	0.6667	2
lelkiismeret	conscience	1.0	3
lelkiismeretből	conscience	0.5	1
lelkiismerete	conscience	0.6667	2
lelkiismeretedre	own	1.0	1
lelkiismeretem	conscience	1.0	2
lelkiismeretemet	myself	1.0	1
lelkiismeretet	conscience	1.0	1
lelkiismeretetek	consciences	1.0	1
lelkiismereteteket	conscience	1.0	1
lelkiismereti	conscience	1.0	2
lelkiismerettel	conscience	1.0	4
lelkiismerettől	conscience	0.3333	1
lelkiismeretében	worshiper	1.0	1
lelkiismeretére	conscience	1.0	1
lelkiismeretért	conscience	1.0	1
lelkiismeretük	conscience	1.0	3
lelkiismeretükben	conscience	1.0	1
lelkiismeretüket	wounding	1.0	1
lelkiismeretünk	conscience	0.6667	2
lelkileg	body	1.0	1
lelkében	spirit	0.8	4
lelkéből	spirit	1.0	2
lelkéhez	perfect	1.0	1
lelkének	spirit	1.0	4
lelkét	spirit	0.7037	19
lelkével	spirit	1.0	6
lelkéért	life	1.0	2
lelküket	souls	1.0	1
lelkületére	wisdom	1.0	1
lelkületű	will	1.0	1
lelkünkkel	spirit	1.0	1
lelkünknek	anchor	0.5	1
lelkűek	noble	1.0	1
lemaradjon	come	1.0	1
lement	down	0.4737	9
lementek	down	0.7778	7
lemetsz	takes	1.0	1
lemondunk	renounced	1.0	1
lemosása	filth	1.0	1
lendítsd	send	1.0	2
lenne	anything	0.1667	1
lennem	courage	0.3333	1
lennetek	need	1.0	1
lenni	be	0.6842	13
lennie	be	1.0	3
lenniük	happen	1.0	2
lennék	be	0.5	1
lennénk	made	1.0	1
lennétek	might	1.0	1
lennünk	make	1.0	2
lentről	beneath	1.0	1
lenyelitek	camel	1.0	1
lenyeltem	eaten	1.0	1
lenyíratja	hair	0.5	1
lenézetteket	lowly	1.0	1
leomlott	fallen	1.0	5
leomlottak	babylon	1.0	1
lep	on	1.0	1
lepecsételték	sealing	1.0	1
lepecsételve	seals	1.0	1
lepedő	sheet	1.0	1
lepedők	linen	0.3333	3
lepedőkbe	bound	1.0	1
lepedőkkel	cloths	0.5	1
lepedőt	sheet	1.0	1
lepel	veil	1.0	3
lephetne	thief	1.0	1
lepjen	life	0.5	1
leplet	put	1.0	1
leplezetlen	open	1.0	1
leplezett	veiled	0.6667	2
lepra	leprosy	1.0	1
leprás	lepers	1.0	1
leprások	lepers	1.0	1
leprával	full	1.0	1
lerogyott	fell	1.0	1
lerombolhatom	destroy	1.0	1
lerombolnak	thrown	1.0	1
lerombolom	destroy	1.0	1
lerombolták	altars	1.0	1
lerontod	destroy	1.0	2
lerontotta	broke	1.0	1
lerontsa	destroy	1.0	1
lerontására	strongholds	1.0	1
lerázta	into	1.0	1
lerázva	feet	0.3333	1
lerázzuk	against	1.0	1
leselkedik	lie	1.0	1
leselkedtek	watched	1.0	1
leselkedésük	saul	1.0	1
lest	plotting	1.0	1
lesték	watched	1.0	1
lesz	will	0.4971	85
leszek	i	0.4375	7
leszel	be	0.8333	5
lesznek	will	0.4783	22
