surface	lemma	pos	features	source
grabado	grabar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
gracia	gracia	Noun		base
gracias	gracia	Noun	Gender=Feminine;Number=Plural	unimorph
gradas	gradar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
grado	gradar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
gran	gran	Adjective		base
grana	granar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
grande	grande	Adjective		base
grandemente	grandemente	Adverb		base
grandes	grande	Adjective	Number=Plural	unimorph
grandeza	grandeza	Noun		base
grandísimas	grandísimo	Adjective	Number=Plural;Gender=Feminine	wiktionary
granizo	granizar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
granjeare	granjear	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
granjería	granjería	Noun		base
granjeó	granjear	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
grano	granar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
gratuitamente	gratuitamente	Adverb		base
gravada	gravar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
grave	gravar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
gravedad	gravedad	Noun		base
gravemente	gravemente	Adverb		base
graves	gravar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
gravoso	gravoso	Adjective		base
gravosos	gravoso	Adjective	Gender=Masculine;Number=Plural	unimorph
grecia	grecia	Proper noun		base
grey	grey	Noun		base
griega	griego	Adjective	Gender=Feminine;Number=Singular	unimorph
griegas	griego	Adjective	Gender=Feminine;Number=Plural	unimorph
griego	griego	Adjective		base
griegos	griego	Adjective	Gender=Masculine;Number=Plural	unimorph
grillos	grillo	Noun	Gender=Masculine;Number=Plural	unimorph
gritaban	gritar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
gritando	gritar	Verb	Tense=Present	unimorph
gritaron	gritar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
grosura	grosura	Noun		base
gruesas	gruesa	Noun	Gender=Feminine;Number=Plural	unimorph
grueso	grueso	Adjective		base
guarda	guardar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
guardaba	guardar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
guardaban	guardar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
guardad	guardar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
guardada	guardar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
guardadlo	guardar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Accusative	unimorph
guardado	guardar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
guardador	guardador	Adjective		base
guardados	guardar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
guardamos	guardar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
guardan	guardar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
guardando	guardar	Verb	Tense=Present	unimorph
guardaos	guardar	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
guardar	guardar	Verb		base
guardare	guardar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
guardareis	guardar	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Plural	unimorph
guardares	guardar	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Singular	unimorph
guardaron	guardar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
guardaros	guardar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
guardarse	guardar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
guardará	guardar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
guardarán	guardar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
guardaré	guardar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
guardas	guardar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
guardase	guardar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
guardaseis	guardar	Verb	Mood=Subjunctive;Tense=Past;Person=Second;Number=Plural	unimorph
guardasen	guardar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
guardasteis	guardar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
guardemos	guardar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
guarden	guardar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
guardes	guardar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
guardia	guardia	Noun		base
guardo	guardar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
guardáis	guardar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
guardé	guardar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
guardéis	guardar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
guardó	guardar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
guarida	guarido	Verb	Number=Singular;Gender=Feminine	wiktionary
guerra	guerra	Noun		base
guerras	guerra	Noun	Gender=Feminine;Number=Plural	unimorph
guerreáis	guerrear	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
guiador	guiadora	Adjective	Gender=Masculine;Number=Singular	unimorph
guiados	guiar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
guiar	guiar	Verb		base
guiare	guiar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
guiará	guiar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
guirnaldas	guirnalda	Noun	Gender=Feminine;Number=Plural	unimorph
guiñan	guiñar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
gusano	gusano	Noun		base
gusanos	gusano	Noun	Gender=Masculine;Number=Plural	unimorph
gustado	gustar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
gustando	gustar	Verb	Tense=Present	unimorph
gustar	gustar	Verb		base
gustaron	gustar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
gustará	gustar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
gustarán	gustar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
gustase	gustar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
gustes	gustar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
gustó	gustar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
guárdalo	guardar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Accusative	unimorph
guárdalos	guardar	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Accusative	unimorph
guárdate	guardar	Verb	Mood=Imperative;Person=Second;Number=Singular;Case=Dative	unimorph
guía	guiar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
guías	guiar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
gálatas	gálata	Adjective	Number=Plural	unimorph
género	género	Noun		base
géneros	género	Noun	Gender=Masculine;Number=Plural	unimorph
góceme	gozar	Verb	Mood=Imperative;Person=First;Number=Singular;Case=Dative	unimorph
gólgotha	gólgotha	Proper noun		alignment
ha	haber	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
haber	haber	Verb		base
haberle	haber	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
haberlo	haber	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
haberme	haber	Verb	Case=Dative;Person=First;Number=Singular	unimorph
haberse	haber	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
habido	haber	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
habiendo	haber	Verb	Tense=Present	unimorph
habita	habitar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
habitaban	habitar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
habitación	habitación	Noun		base
habitad	habitar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
habitada	habitar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
habitamos	habitar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
habitan	habitar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
habitar	habitar	Verb		base
habitaré	habitar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
habitase	habitar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
habitasen	habitar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
habite	habitar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
habitáis	habitar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
habitó	habitar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
habiéndole	haber	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
habiéndoles	haber	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
habiéndolo	haber	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Singular	unimorph
habiéndolos	haber	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
habiéndome	haber	Verb	Tense=Present;Case=Dative;Person=First;Number=Singular	unimorph
habiéndonos	haber	Verb	Tense=Present;Case=Dative;Person=First;Number=Plural	unimorph
habiéndoos	haber	Verb	Tense=Present;Case=Dative;Person=Second;Number=Plural	unimorph
habiéndose	haber	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
habla	hablar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
hablaba	hablar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
hablaban	hablar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
hablad	hablar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
hablado	hablar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
habladores	hablador	Adjective	Gender=Masculine;Number=Plural	unimorph
hablamos	hablar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
hablan	hablar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
hablando	hablar	Verb	Tense=Present	unimorph
hablar	hablar	Verb		base
hablare	hablar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
hablaremos	hablar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
hablaren	hablar	Verb	Mood=Subjunctive;Tense=Future;Person=Third;Number=Plural	unimorph
hablarles	hablar	Verb	Case=Dative;Person=Third;Number=Plural	unimorph
hablaron	hablar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
hablaros	hablar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
hablarte	hablar	Verb	Case=Dative;Person=Second;Number=Singular	unimorph
hablará	hablar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
hablarán	hablar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
hablaré	hablar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
hablaréis	hablar	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Plural	unimorph
hablaría	hablar	Verb	Person=First;Number=Singular	unimorph
hablas	hablar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
hablase	hablar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
hablaseis	hablar	Verb	Mood=Subjunctive;Tense=Past;Person=Second;Number=Plural	unimorph
hablasen	hablar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
hablasteis	hablar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
hable	hablar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
hablen	hablar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
hablo	hablar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
habláis	hablar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
hablándoles	hablar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
hablé	hablar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
habléis	hablar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
habló	hablar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
habremos	haber	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
habrá	haber	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
habrán	haber	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
habré	haber	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
habría	haber	Verb	Person=First;Number=Singular	unimorph
habríamos	haber	Verb	Person=First;Number=Plural	unimorph
habrían	haber	Verb	Person=Third;Number=Plural	unimorph
habéis	haber	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
habérselo	habérselo	Verb		base
había	haber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
habíais	haber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Second;Number=Plural	unimorph
habíamos	haber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Plural	unimorph
habían	haber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
habíase	había	Verb		clitic
hace	hacer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
haced	hacer	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
hacedles	hacer	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Dative	unimorph
hacedlo	hacer	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Accusative	unimorph
hacedlos	hacer	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Accusative	unimorph
hacedor	hacedor	Noun		base
hacedores	hacedor	Noun	Gender=Masculine;Number=Plural	unimorph
hacemos	hacer	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
hacen	hacer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
haceos	hacer	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
hacer	hacer	Verb		base
hacerlas	hacer	Verb	Case=Accusative;Person=Third;Number=Plural	unimorph
hacerle	hacer	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
hacerlo	hacer	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
hacerme	hacer	Verb	Case=Dative;Person=First;Number=Singular	unimorph
haceros	hacer	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
hacerse	hacer	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
hacerte	hacer	Verb	Case=Dative;Person=Second;Number=Singular	unimorph
haces	hacer	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
hacha	hachar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
hacia	hacia	Adposition		base
hacienda	hacendar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
haciendas	hacendar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
haciendo	hacer	Verb	Tense=Present	unimorph
hacimiento	hacimiento	Proper noun		alignment
hacimientos	hacimiento	Proper noun		alignment
haciéndole	hacer	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
haciéndoles	hacer	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
haciéndolos	hacer	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
haciéndonos	hacer	Verb	Tense=Present;Case=Dative;Person=First;Number=Plural	unimorph
haciéndose	hacer	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
hacéis	hacer	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
hacía	hacer	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
hacían	hacer	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
haga	hacer	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
hagamos	hacer	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
hagan	hacer	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
hagas	hacer	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
hago	hacer	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
hagáis	hacer	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
halla	hallar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
hallaban	hallar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
hallada	hallar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
hallado	hallar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
hallados	hallar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
hallamos	hallar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
hallan	hallar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
hallando	hallar	Verb	Tense=Present	unimorph
hallar	hallar	Verb		base
hallare	hallar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
hallareis	hallar	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Plural	unimorph
hallaren	hallar	Verb	Mood=Subjunctive;Tense=Future;Person=Third;Number=Plural	unimorph
hallarla	hallar	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
hallaron	hallar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
hallará	hallar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
hallarán	hallar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
hallarás	hallar	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
hallaréis	hallar	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Plural	unimorph
hallaría	hallar	Verb	Person=First;Number=Singular	unimorph
hallase	hallar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
hallasen	hallar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
halle	hallar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
hallemos	hallar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
hallen	hallar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
